lat	long	Carb30	Carb1m	Clay30	Sand30	Silt30	Bulkd30	Clay1m	Sand1m	Silt1m	Bulkd1m
55.666	-3.333	999	999	999	999	999	999	999	999	999	999
55.666	-3.167	999	999	999	999	999	999	999	999	999	999
55.666	-3	999	999	999	999	999	999	999	999	999	999
55.666	-2.833	999	999	999	999	999	999	999	999	999	999
55.666	-2.667	999	999	999	999	999	999	999	999	999	999
55.666	-2.5	999	999	999	999	999	999	999	999	999	999
55.666	-2.333	9.5463	13.0447	22.7209	47.2791	28.4651	1.4103	22.7209	47.2791	28.4651	1.4557
55.666	-2.167	7.6457	11.5865	19.189	51.1102	28.8504	1.2865	19.189	51.1102	28.8504	1.3997
55.666	-2	8.8758	13.2914	31.8495	34.7128	32.6223	1.2203	31.6489	34.8723	32.75	1.3962
55.833	-6.167	999	999	999	999	999	999	999	999	999	999
55.833	-5.5	999	999	999	999	999	999	999	999	999	999
55.833	-5.333	999	999	999	999	999	999	999	999	999	999
55.833	-5.167	999	999	999	999	999	999	999	999	999	999
55.833	-5	999	999	999	999	999	999	999	999	999	999
55.833	-4.833	999	999	999	999	999	999	999	999	999	999
55.833	-4.667	999	999	999	999	999	999	999	999	999	999
55.833	-4.5	999	999	999	999	999	999	999	999	999	999
55.833	-4.333	999	999	999	999	999	999	999	999	999	999
55.833	-4.167	999	999	999	999	999	999	999	999	999	999
55.833	-4	999	999	999	999	999	999	999	999	999	999
55.833	-3.833	999	999	999	999	999	999	999	999	999	999
55.833	-3.667	999	999	999	999	999	999	999	999	999	999
55.833	-3.5	999	999	999	999	999	999	999	999	999	999
55.833	-3.333	999	999	999	999	999	999	999	999	999	999
55.833	-3.167	999	999	999	999	999	999	999	999	999	999
55.833	-3	999	999	999	999	999	999	999	999	999	999
55.833	-2.833	999	999	999	999	999	999	999	999	999	999
55.833	-2.667	999	999	999	999	999	999	999	999	999	999
55.833	-2.5	999	999	999	999	999	999	999	999	999	999
55.833	-2.333	999	999	999	999	999	999	999	999	999	999
55.833	-2.167	999	999	999	999	999	999	999	999	999	999
55.999	-5.667	999	999	999	999	999	999	999	999	999	999
55.999	-5.5	999	999	999	999	999	999	999	999	999	999
55.999	-5.333	999	999	999	999	999	999	999	999	999	999
55.999	-5.167	999	999	999	999	999	999	999	999	999	999
55.999	-5	999	999	999	999	999	999	999	999	999	999
55.999	-4.833	999	999	999	999	999	999	999	999	999	999
55.999	-4.667	999	999	999	999	999	999	999	999	999	999
55.999	-4.5	999	999	999	999	999	999	999	999	999	999
55.999	-4.333	999	999	999	999	999	999	999	999	999	999
55.999	-4.167	999	999	999	999	999	999	999	999	999	999
55.999	-4	999	999	999	999	999	999	999	999	999	999
55.999	-3.833	999	999	999	999	999	999	999	999	999	999
55.999	-3.667	999	999	999	999	999	999	999	999	999	999
55.999	-3.5	999	999	999	999	999	999	999	999	999	999
55.999	-3.333	999	999	999	999	999	999	999	999	999	999
55.999	-3.167	999	999	999	999	999	999	999	999	999	999
55.999	-2.667	999	999	999	999	999	999	999	999	999	999
56.166	-5.5	999	999	999	999	999	999	999	999	999	999
56.166	-5.333	999	999	999	999	999	999	999	999	999	999
56.166	-5.167	999	999	999	999	999	999	999	999	999	999
56.166	-5	999	999	999	999	999	999	999	999	999	999
56.166	-4.833	999	999	999	999	999	999	999	999	999	999
56.166	-4.667	999	999	999	999	999	999	999	999	999	999
56.166	-4.5	999	999	999	999	999	999	999	999	999	999
56.166	-4.333	999	999	999	999	999	999	999	999	999	999
56.166	-4.167	999	999	999	999	999	999	999	999	999	999
56.166	-4	999	999	999	999	999	999	999	999	999	999
56.166	-3.833	999	999	999	999	999	999	999	999	999	999
56.166	-3.667	999	999	999	999	999	999	999	999	999	999
56.166	-3.5	999	999	999	999	999	999	999	999	999	999
56.166	-3.333	999	999	999	999	999	999	999	999	999	999
56.166	-2.833	999	999	999	999	999	999	999	999	999	999
56.332	-5.667	999	999	999	999	999	999	999	999	999	999
56.332	-5.333	999	999	999	999	999	999	999	999	999	999
56.332	-5.167	999	999	999	999	999	999	999	999	999	999
56.332	-5	999	999	999	999	999	999	999	999	999	999
56.332	-4.833	999	999	999	999	999	999	999	999	999	999
56.332	-4.667	999	999	999	999	999	999	999	999	999	999
56.332	-4.5	999	999	999	999	999	999	999	999	999	999
56.332	-4.333	999	999	999	999	999	999	999	999	999	999
56.332	-4.167	999	999	999	999	999	999	999	999	999	999
56.332	-4	999	999	999	999	999	999	999	999	999	999
56.332	-3.833	999	999	999	999	999	999	999	999	999	999
56.332	-3.667	999	999	999	999	999	999	999	999	999	999
56.332	-3.5	999	999	999	999	999	999	999	999	999	999
56.332	-3.333	999	999	999	999	999	999	999	999	999	999
56.332	-3.167	999	999	999	999	999	999	999	999	999	999
56.332	-3	999	999	999	999	999	999	999	999	999	999
56.332	-2.833	999	999	999	999	999	999	999	999	999	999
56.499	-6.167	999	999	999	999	999	999	999	999	999	999
56.499	-6	999	999	999	999	999	999	999	999	999	999
56.499	-5.833	999	999	999	999	999	999	999	999	999	999
56.499	-5.5	999	999	999	999	999	999	999	999	999	999
56.499	-5.333	999	999	999	999	999	999	999	999	999	999
56.499	-5.167	999	999	999	999	999	999	999	999	999	999
56.499	-5	999	999	999	999	999	999	999	999	999	999
56.499	-4.833	999	999	999	999	999	999	999	999	999	999
56.499	-4.667	999	999	999	999	999	999	999	999	999	999
56.499	-4.5	999	999	999	999	999	999	999	999	999	999
56.499	-4.333	999	999	999	999	999	999	999	999	999	999
56.499	-4.167	999	999	999	999	999	999	999	999	999	999
56.499	-4	999	999	999	999	999	999	999	999	999	999
56.499	-3.833	999	999	999	999	999	999	999	999	999	999
56.499	-3.667	999	999	999	999	999	999	999	999	999	999
56.499	-3.5	999	999	999	999	999	999	999	999	999	999
56.499	-3.333	999	999	999	999	999	999	999	999	999	999
56.499	-3.167	999	999	999	999	999	999	999	999	999	999
56.499	-3	999	999	999	999	999	999	999	999	999	999
56.666	-6	999	999	999	999	999	999	999	999	999	999
56.666	-5.833	999	999	999	999	999	999	999	999	999	999
56.666	-5.667	999	999	999	999	999	999	999	999	999	999
56.666	-5.5	999	999	999	999	999	999	999	999	999	999
56.666	-5.333	999	999	999	999	999	999	999	999	999	999
56.666	-5.167	999	999	999	999	999	999	999	999	999	999
56.666	-5	999	999	999	999	999	999	999	999	999	999
56.666	-4.833	999	999	999	999	999	999	999	999	999	999
56.666	-4.667	999	999	999	999	999	999	999	999	999	999
56.666	-4.5	999	999	999	999	999	999	999	999	999	999
56.666	-4.333	999	999	999	999	999	999	999	999	999	999
56.666	-4.167	999	999	999	999	999	999	999	999	999	999
56.666	-4	999	999	999	999	999	999	999	999	999	999
56.666	-3.833	999	999	999	999	999	999	999	999	999	999
56.666	-3.667	999	999	999	999	999	999	999	999	999	999
56.666	-3.5	999	999	999	999	999	999	999	999	999	999
56.666	-3.333	999	999	999	999	999	999	999	999	999	999
56.666	-3.167	999	999	999	999	999	999	999	999	999	999
56.666	-3	999	999	999	999	999	999	999	999	999	999
56.666	-2.833	999	999	999	999	999	999	999	999	999	999
56.666	-2.667	999	999	999	999	999	999	999	999	999	999
56.832	-5.667	999	999	999	999	999	999	999	999	999	999
56.832	-5.5	999	999	999	999	999	999	999	999	999	999
56.832	-5.333	999	999	999	999	999	999	999	999	999	999
56.832	-5.167	999	999	999	999	999	999	999	999	999	999
56.832	-5	999	999	999	999	999	999	999	999	999	999
56.832	-4.833	999	999	999	999	999	999	999	999	999	999
56.832	-4.667	999	999	999	999	999	999	999	999	999	999
56.832	-4.5	999	999	999	999	999	999	999	999	999	999
56.832	-4.333	999	999	999	999	999	999	999	999	999	999
56.832	-4.167	999	999	999	999	999	999	999	999	999	999
56.832	-4	999	999	999	999	999	999	999	999	999	999
56.832	-3.833	999	999	999	999	999	999	999	999	999	999
56.832	-3.667	999	999	999	999	999	999	999	999	999	999
56.832	-3.5	999	999	999	999	999	999	999	999	999	999
56.832	-3.333	999	999	999	999	999	999	999	999	999	999
56.832	-3.167	999	999	999	999	999	999	999	999	999	999
56.832	-3	999	999	999	999	999	999	999	999	999	999
56.832	-2.833	999	999	999	999	999	999	999	999	999	999
56.832	-2.667	999	999	999	999	999	999	999	999	999	999
56.832	-2.5	999	999	999	999	999	999	999	999	999	999
56.999	-5.833	999	999	999	999	999	999	999	999	999	999
56.999	-5.667	999	999	999	999	999	999	999	999	999	999
56.999	-5.5	999	999	999	999	999	999	999	999	999	999
56.999	-5.333	999	999	999	999	999	999	999	999	999	999
56.999	-5.167	999	999	999	999	999	999	999	999	999	999
56.999	-5	999	999	999	999	999	999	999	999	999	999
56.999	-4.833	999	999	999	999	999	999	999	999	999	999
56.999	-4.667	999	999	999	999	999	999	999	999	999	999
56.999	-4.5	999	999	999	999	999	999	999	999	999	999
56.999	-4.333	999	999	999	999	999	999	999	999	999	999
56.999	-4.167	999	999	999	999	999	999	999	999	999	999
56.999	-4	999	999	999	999	999	999	999	999	999	999
56.999	-3.833	999	999	999	999	999	999	999	999	999	999
56.999	-3.667	999	999	999	999	999	999	999	999	999	999
56.999	-3.5	999	999	999	999	999	999	999	999	999	999
56.999	-3.333	999	999	999	999	999	999	999	999	999	999
56.999	-3.167	999	999	999	999	999	999	999	999	999	999
56.999	-3	999	999	999	999	999	999	999	999	999	999
56.999	-2.833	999	999	999	999	999	999	999	999	999	999
56.999	-2.667	999	999	999	999	999	999	999	999	999	999
56.999	-2.5	999	999	999	999	999	999	999	999	999	999
56.999	-2.333	999	999	999	999	999	999	999	999	999	999
57.166	-6	999	999	999	999	999	999	999	999	999	999
57.166	-5.833	999	999	999	999	999	999	999	999	999	999
57.166	-5.667	999	999	999	999	999	999	999	999	999	999
57.166	-5.5	999	999	999	999	999	999	999	999	999	999
57.166	-5.333	999	999	999	999	999	999	999	999	999	999
57.166	-5.167	999	999	999	999	999	999	999	999	999	999
57.166	-5	999	999	999	999	999	999	999	999	999	999
57.166	-4.833	999	999	999	999	999	999	999	999	999	999
57.166	-4.667	999	999	999	999	999	999	999	999	999	999
57.166	-4.5	999	999	999	999	999	999	999	999	999	999
57.166	-4.333	999	999	999	999	999	999	999	999	999	999
57.166	-4.167	999	999	999	999	999	999	999	999	999	999
57.166	-4	999	999	999	999	999	999	999	999	999	999
57.166	-3.833	999	999	999	999	999	999	999	999	999	999
57.166	-3.667	999	999	999	999	999	999	999	999	999	999
57.166	-3.5	999	999	999	999	999	999	999	999	999	999
57.166	-3.333	999	999	999	999	999	999	999	999	999	999
57.166	-3.167	999	999	999	999	999	999	999	999	999	999
57.166	-3	999	999	999	999	999	999	999	999	999	999
57.166	-2.833	999	999	999	999	999	999	999	999	999	999
57.166	-2.667	999	999	999	999	999	999	999	999	999	999
57.166	-2.5	999	999	999	999	999	999	999	999	999	999
57.166	-2.333	999	999	999	999	999	999	999	999	999	999
57.166	-2.167	999	999	999	999	999	999	999	999	999	999
57.332	-6.5	999	999	999	999	999	999	999	999	999	999
57.332	-6.333	999	999	999	999	999	999	999	999	999	999
57.332	-6.167	999	999	999	999	999	999	999	999	999	999
57.332	-6	999	999	999	999	999	999	999	999	999	999
57.332	-5.667	999	999	999	999	999	999	999	999	999	999
57.332	-5.5	999	999	999	999	999	999	999	999	999	999
57.332	-5.333	999	999	999	999	999	999	999	999	999	999
57.332	-5.167	999	999	999	999	999	999	999	999	999	999
57.332	-5	999	999	999	999	999	999	999	999	999	999
57.332	-4.833	999	999	999	999	999	999	999	999	999	999
57.332	-4.667	999	999	999	999	999	999	999	999	999	999
57.332	-4.5	999	999	999	999	999	999	999	999	999	999
57.332	-4.333	999	999	999	999	999	999	999	999	999	999
57.332	-4.167	999	999	999	999	999	999	999	999	999	999
57.332	-4	999	999	999	999	999	999	999	999	999	999
57.332	-3.833	999	999	999	999	999	999	999	999	999	999
57.332	-3.667	999	999	999	999	999	999	999	999	999	999
57.332	-3.5	999	999	999	999	999	999	999	999	999	999
57.332	-3.333	999	999	999	999	999	999	999	999	999	999
57.332	-3.167	999	999	999	999	999	999	999	999	999	999
57.332	-3	999	999	999	999	999	999	999	999	999	999
57.332	-2.833	999	999	999	999	999	999	999	999	999	999
57.332	-2.667	999	999	999	999	999	999	999	999	999	999
57.332	-2.5	999	999	999	999	999	999	999	999	999	999
57.332	-2.333	999	999	999	999	999	999	999	999	999	999
57.332	-2.167	999	999	999	999	999	999	999	999	999	999
57.499	-6.5	999	999	999	999	999	999	999	999	999	999
57.499	-6.333	999	999	999	999	999	999	999	999	999	999
57.499	-6.167	999	999	999	999	999	999	999	999	999	999
57.499	-5.667	999	999	999	999	999	999	999	999	999	999
57.499	-5.5	999	999	999	999	999	999	999	999	999	999
57.499	-5.333	999	999	999	999	999	999	999	999	999	999
57.499	-5.167	999	999	999	999	999	999	999	999	999	999
57.499	-5	999	999	999	999	999	999	999	999	999	999
57.499	-4.833	999	999	999	999	999	999	999	999	999	999
57.499	-4.667	999	999	999	999	999	999	999	999	999	999
57.499	-4.5	999	999	999	999	999	999	999	999	999	999
57.499	-4.333	999	999	999	999	999	999	999	999	999	999
57.499	-4.167	999	999	999	999	999	999	999	999	999	999
57.499	-4	999	999	999	999	999	999	999	999	999	999
57.499	-3.833	999	999	999	999	999	999	999	999	999	999
57.499	-3.667	999	999	999	999	999	999	999	999	999	999
57.499	-3.5	999	999	999	999	999	999	999	999	999	999
57.499	-3.333	999	999	999	999	999	999	999	999	999	999
57.499	-3.167	999	999	999	999	999	999	999	999	999	999
57.499	-3	999	999	999	999	999	999	999	999	999	999
57.499	-2.833	999	999	999	999	999	999	999	999	999	999
57.499	-2.667	999	999	999	999	999	999	999	999	999	999
57.499	-2.5	999	999	999	999	999	999	999	999	999	999
57.499	-2.333	999	999	999	999	999	999	999	999	999	999
57.499	-2.167	999	999	999	999	999	999	999	999	999	999
57.499	-2	999	999	999	999	999	999	999	999	999	999
57.666	-5.667	999	999	999	999	999	999	999	999	999	999
57.666	-5.5	999	999	999	999	999	999	999	999	999	999
57.666	-5.333	999	999	999	999	999	999	999	999	999	999
57.666	-5.167	999	999	999	999	999	999	999	999	999	999
57.666	-5	999	999	999	999	999	999	999	999	999	999
57.666	-4.833	999	999	999	999	999	999	999	999	999	999
57.666	-4.667	999	999	999	999	999	999	999	999	999	999
57.666	-4.5	999	999	999	999	999	999	999	999	999	999
57.666	-4.333	999	999	999	999	999	999	999	999	999	999
57.666	-4.167	999	999	999	999	999	999	999	999	999	999
57.666	-4	999	999	999	999	999	999	999	999	999	999
57.666	-3.833	999	999	999	999	999	999	999	999	999	999
57.666	-3.333	999	999	999	999	999	999	999	999	999	999
57.666	-3.167	999	999	999	999	999	999	999	999	999	999
57.832	-5.5	999	999	999	999	999	999	999	999	999	999
57.832	-5.333	999	999	999	999	999	999	999	999	999	999
57.832	-5.167	999	999	999	999	999	999	999	999	999	999
57.832	-5	999	999	999	999	999	999	999	999	999	999
57.832	-4.833	999	999	999	999	999	999	999	999	999	999
57.832	-4.667	999	999	999	999	999	999	999	999	999	999
57.832	-4.5	999	999	999	999	999	999	999	999	999	999
57.832	-4.333	999	999	999	999	999	999	999	999	999	999
57.832	-4.167	999	999	999	999	999	999	999	999	999	999
57.832	-4	999	999	999	999	999	999	999	999	999	999
57.999	-6.833	999	999	999	999	999	999	999	999	999	999
57.999	-6.667	999	999	999	999	999	999	999	999	999	999
57.999	-5.333	999	999	999	999	999	999	999	999	999	999
57.999	-5.167	999	999	999	999	999	999	999	999	999	999
57.999	-5	999	999	999	999	999	999	999	999	999	999
57.999	-4.833	999	999	999	999	999	999	999	999	999	999
57.999	-4.667	999	999	999	999	999	999	999	999	999	999
57.999	-4.5	999	999	999	999	999	999	999	999	999	999
57.999	-4.333	999	999	999	999	999	999	999	999	999	999
57.999	-4.167	999	999	999	999	999	999	999	999	999	999
58.166	-6.833	999	999	999	999	999	999	999	999	999	999
58.166	-6.667	999	999	999	999	999	999	999	999	999	999
58.166	-6.5	999	999	999	999	999	999	999	999	999	999
58.166	-5.167	999	999	999	999	999	999	999	999	999	999
58.166	-5	999	999	999	999	999	999	999	999	999	999
58.166	-4.833	999	999	999	999	999	999	999	999	999	999
58.166	-4.667	999	999	999	999	999	999	999	999	999	999
58.166	-4.5	999	999	999	999	999	999	999	999	999	999
58.166	-4.333	999	999	999	999	999	999	999	999	999	999
58.166	-4.167	999	999	999	999	999	999	999	999	999	999
58.166	-4	999	999	999	999	999	999	999	999	999	999
58.166	-3.833	999	999	999	999	999	999	999	999	999	999
58.332	-6.333	999	999	999	999	999	999	999	999	999	999
58.332	-5	999	999	999	999	999	999	999	999	999	999
58.332	-4.833	999	999	999	999	999	999	999	999	999	999
58.332	-4.667	999	999	999	999	999	999	999	999	999	999
58.332	-4.5	999	999	999	999	999	999	999	999	999	999
58.332	-4.333	999	999	999	999	999	999	999	999	999	999
58.332	-4.167	999	999	999	999	999	999	999	999	999	999
58.332	-4	999	999	999	999	999	999	999	999	999	999
58.332	-3.833	999	999	999	999	999	999	999	999	999	999
58.332	-3.667	999	999	999	999	999	999	999	999	999	999
58.332	-3.5	999	999	999	999	999	999	999	999	999	999
58.499	-4.833	999	999	999	999	999	999	999	999	999	999
58.499	-4.667	999	999	999	999	999	999	999	999	999	999
58.499	-4.5	999	999	999	999	999	999	999	999	999	999
58.499	-4	999	999	999	999	999	999	999	999	999	999
58.499	-3.833	999	999	999	999	999	999	999	999	999	999
58.499	-3.667	999	999	999	999	999	999	999	999	999	999
58.499	-3.5	999	999	999	999	999	999	999	999	999	999
58.499	-3.333	999	999	999	999	999	999	999	999	999	999
58.499	-3.167	999	999	999	999	999	999	999	999	999	999
58.832	-3	999	999	999	999	999	999	999	999	999	999
58.999	-3.167	999	999	999	999	999	999	999	999	999	999
58.999	-3	999	999	999	999	999	999	999	999	999	999
