L8_ID	X	Y
16687	103.987624	29.149704
16688	-81.487616	29.149696
16689	98.512383	29.149696
16691	44.707332	29.214791
16695	84.222362	29.178253
16697	118.277647	29.178249
16698	-95.777637	29.178242
16699	68.183987	29.210972
16702	-111.81601	29.210961
16703	69.805218	29.208786
16706	-110.194781	29.208776
16707	66.557665	29.194694
16710	-113.442331	29.194682
16711	71.421952	29.187289
16714	-108.578047	29.187279
16715	41.00684	29.175852
16716	-18.506832	29.175846
16719	80.235828	29.155726
16721	122.26418	29.155722
16722	-99.764171	29.155716
16723	36.324899	29.164896
16724	-13.82489	29.164888
16727	92.996184	29.10915
16729	109.503827	29.109149
16731	90.601399	29.113361
16733	111.898611	29.113357
16734	-89.3986	29.113356
16735	-7.147493	29.139564
16738	29.647505	29.139563
16739	64.925452	29.161203
16742	-115.074545	29.161195
16743	48.436346	29.159973
16747	73.034601	29.145894
16749	129.465408	29.145889
16750	-106.965399	29.145884
16751	107.130634	29.042698
16752	-84.630622	29.04269
16753	95.369377	29.04269
16755	88.206402	29.066073
16757	114.293604	29.06607
16758	-91.793597	29.066062
16759	63.286335	29.112404
16763	74.643438	29.084192
16766	-105.356559	29.084181
16768	-8.148171	29.057236
16769	30.648183	29.057236
16772	11.250005	29.115867
16773	52.257006	29.088186
16777	61.639121	29.051265
16780	-118.360878	29.051255
16781	37.319878	29.028569
16782	-14.819869	29.028562
16785	81.833016	29.000155
16787	120.666992	29.000151
16788	-98.166984	29.000144
16789	76.24862	29.001894
16792	-103.751378	29.001882
16793	45.698193	29.014529
16797	41.997067	29.001798
16801	85.814504	28.969108
16803	116.685503	28.969104
16804	-94.185495	28.969098
16805	100.293115	29.060242
16806	102.20689	29.060243
16807	-79.706878	29.06024
16809	-9.147702	28.96863
16810	31.647707	28.96863
16813	104.795326	28.903993
16814	-82.295318	28.903984
16815	97.704681	28.903984
16817	59.982628	28.982609
16821	49.438683	28.945012
16825	77.8502	28.898797
16828	-102.149799	28.898786
16829	53.295824	28.889898
16835	3.517972	28.880762
16836	18.982039	28.880762
16837	58.316231	28.914596
16843	4.532342	28.877931
16844	17.967669	28.877931
16847	2.506945	28.873815
16848	19.993066	28.873815
16849	38.312498	28.884008
16850	-15.81249	28.884
16853	-10.146274	28.873262
16854	32.646274	28.873262
16859	5.550653	28.863894
16860	16.949357	28.863894
16863	1.498768	28.858076
16864	21.001242	28.858076
16866	92.183218	28.816231
16868	110.316793	28.816231
16870	0.493046	28.834239
16871	22.006965	28.834239
16872	83.426362	28.823314
16874	119.073646	28.823311
16875	-96.573637	28.823304
16878	6.573623	28.836505
16879	15.926387	28.836506
16880	89.792268	28.802754
16882	112.70774	28.80275
16883	-90.207732	28.802747
16884	56.641402	28.861701
16888	54.965891	28.85101
16892	-85.442559	28.769456
16893	94.55744	28.769456
16895	107.942568	28.76946
16897	-0.510541	28.802808
16898	23.010553	28.802808
16899	42.985777	28.820556
16905	7.602066	28.79244
16906	14.897945	28.79244
16907	46.689682	28.809272
16911	79.448172	28.774762
16913	123.051836	28.774757
16914	-100.551827	28.774751
16916	-1.512254	28.764154
16917	24.012266	28.764154
16919	33.643869	28.768675
16920	-11.143865	28.768671
16923	87.402337	28.738571
16925	115.09767	28.738567
16926	-92.597662	28.73856
16927	69.035643	28.768173
16930	-110.964355	28.768163
16931	67.416299	28.762912
16934	-112.583699	28.762902
16935	70.650204	28.754811
16938	-109.349795	28.754801
16940	-2.5123	28.718558
16941	25.012311	28.718558
16943	39.302895	28.73141
16944	-16.802887	28.731402
16949	8.636781	28.726319
16950	13.86323	28.726319
16951	65.791532	28.740082
16954	-114.208467	28.740072
16955	105.602135	28.652051
16956	-83.102128	28.652043
16957	96.897871	28.652043
16959	72.260445	28.7221
16961	130.239565	28.722094
16962	-107.739554	28.722088
16963	50.448723	28.734253
16967	64.160524	28.70123
16970	-115.839472	28.701221
16972	-3.510845	28.666233
16973	26.010857	28.666233
16975	73.866694	28.669525
16977	128.633315	28.669519
16978	-106.133306	28.669514
16979	34.639374	28.654973
16980	-12.139366	28.654965
16983	85.01571	28.6252
16985	117.484302	28.625197
16986	-94.984289	28.62519
16987	81.042465	28.629699
16989	121.457542	28.629694
16990	-98.957534	28.629688
16991	62.522304	28.648704
16994	-117.477695	28.648694
16996	12.82181	28.629014
16998	9.678202	28.629012
16999	43.973444	28.632616
17003	101.25	28.706161
17006	-4.508027	28.607349
17007	27.008039	28.607348
17009	75.469155	28.596721
17012	-104.530841	28.59671
17013	47.683094	28.600495
17017	103.158201	28.644265
17018	-80.65819	28.644262
17019	99.341809	28.644262
17021	40.291255	28.571013
17022	-17.791247	28.571006
17025	60.875833	28.586158
17028	-119.124165	28.586148
17029	-88.627405	28.517629
17030	91.372594	28.517629
17032	111.127413	28.517629
17033	-5.503955	28.542035
17036	28.003966	28.542035
17038	93.747286	28.490273
17040	108.752721	28.490279
17041	35.632511	28.532784
17042	-13.132503	28.532776
17045	88.985662	28.48669
17047	113.514345	28.486686
17048	-91.014337	28.486684
17049	77.067942	28.50343
17052	-102.932055	28.503419
17053	51.470963	28.535735
17057	59.22032	28.519502
17061	82.632976	28.463554
17063	119.867033	28.463549
17064	-97.367023	28.463543
17066	11.774678	28.484099
17068	10.725333	28.484097
17070	-6.498717	28.470401
17071	28.99873	28.4704
17073	106.407915	28.393919
17075	96.092092	28.393911
17077	86.600871	28.405832
17079	115.899135	28.405828
17081	57.556024	28.458669
17085	44.960697	28.438631
17089	54.222964	28.439112
17093	36.623336	28.402254
17095	-14.123328	28.402247
17097	-7.492387	28.392533
17100	29.992399	28.392532
17101	41.277825	28.403106
17102	-18.777817	28.403099
17105	78.663084	28.389469
17108	-101.336915	28.389458
17109	55.886307	28.421128
17113	48.680191	28.390444
17117	52.512041	28.364515
17121	-8.485022	28.308503
17124	30.985034	28.308502
17125	68.268193	28.325284
17128	-111.731805	28.325275
17129	69.880662	28.319613
17132	-110.119337	28.319603
17133	104.072236	28.263296
17134	-81.572227	28.26329
17135	98.427772	28.26329
17137	84.219567	28.276303
17139	118.280442	28.276298
17140	-95.780432	28.276292
17141	66.650674	28.313112
17144	-113.349324	28.313102
17145	71.488593	28.295204
17147	131.011416	28.295199
17148	-108.511406	28.295194
17149	65.027448	28.284382
17152	-114.97255	28.284372
17153	80.254556	28.254709
17155	122.245454	28.254704
17156	-99.745443	28.254699
17157	37.611935	28.263556
17158	-15.111927	28.263549
17162	92.939028	28.205203
17164	109.56098	28.205209
17165	-89.43559	28.213414
17166	90.564409	28.213414
17168	111.935599	28.213414
17169	73.092352	28.251427
17171	129.407657	28.251424
17172	-106.907647	28.251417
17173	100.303209	28.309219
17174	102.196794	28.309221
17175	-79.696786	28.309217
17177	45.948361	28.239498
17182	-9.47667	28.218372
17183	31.976677	28.218371
17185	63.397718	28.240983
17188	-116.60228	28.240972
17189	42.262933	28.228049
17193	88.181671	28.165245
17195	114.318336	28.165241
17197	107.212535	28.129642
17199	95.287472	28.129634
17201	74.692191	28.18783
17204	-105.307807	28.187821
17207	4.083935	28.171812
17208	18.416075	28.171812
17211	3.080353	28.167949
17212	19.419657	28.167949
17215	5.091029	28.165846
17216	17.408982	28.165847
17218	2.079705	28.155349
17220	20.420305	28.155349
17221	61.760602	28.185767
17223	140.739407	28.185762
17224	-118.239398	28.185758
17225	49.68342	28.182683
17231	6.102352	28.148414
17232	16.397659	28.148414
17235	1.081536	28.134759
17236	21.418474	28.134759
17237	-10.46766	28.121297
17238	32.96766	28.121297
17243	7.118781	28.116963
17244	15.38123	28.116963
17245	0.085482	28.106709
17247	22.414529	28.106709
17248	38.598432	28.116885
17250	-16.098424	28.116878
17252	81.842283	28.099072
17254	120.657725	28.099067
17255	-98.157717	28.099061
17256	76.288271	28.104087
17259	-103.711727	28.104077
17260	60.115303	28.123168
17262	142.384704	28.123163
17264	85.80209	28.067945
17266	116.697922	28.067942
17269	-0.908744	28.07158
17270	23.408756	28.07158
17274	8.14132	28.067346
17275	14.358691	28.067346
17276	104.90242	27.979708
17277	-82.402412	27.979702
17278	97.597587	27.979702
17280	53.491167	28.041524
17285	-1.901373	28.029655
17286	24.401385	28.029655
17288	43.247004	28.0463
17292	58.461563	28.060314
17296	46.937529	28.0365
17300	33.95831	28.014003
17302	-11.458305	28.013999
17304	77.88066	27.999965
17307	-102.119339	27.999955
17309	-2.892587	27.981145
17310	25.392599	27.981145
17314	9.170929	27.992472
17315	13.329082	27.992473
17316	56.800745	28.00911
17320	39.582999	27.962473
17321	-17.082991	27.962465
17324	55.138478	27.990284
17329	92.132773	27.91431
17331	110.367234	27.914313
17332	50.696221	27.98313
17336	83.426161	27.922508
17338	119.073848	27.922504
17339	-96.573838	27.922498
17341	-3.882532	27.926214
17342	26.382543	27.926214
17344	89.758751	27.903663
17346	112.741256	27.903663
17348	108.015863	27.859264
17350	94.484143	27.859256
17352	34.947171	27.897447
17354	-12.447163	27.89744
17356	79.46937	27.8753
17359	-100.530629	27.875289
17360	-4.871324	27.86499
17363	27.371335	27.864989
17365	12.292124	27.879454
17367	10.207887	27.879452
17368	101.25	27.951056
17369	-78.749996	27.95105
17370	87.380376	27.838504
17372	115.119631	27.838499
17374	69.1135	27.8819
17377	-110.886499	27.88189
17378	67.503065	27.880357
17381	-112.496934	27.880347
17382	70.719189	27.865393
17385	-109.28081	27.865383
17386	44.230591	27.858463
17390	65.887352	27.861842
17393	-114.112644	27.861833
17394	103.138123	27.896723
17395	-80.638111	27.89672
17396	99.361888	27.89672
17398	72.320537	27.830067
17400	130.179468	27.830061
17401	-107.679461	27.830056
17402	47.929661	27.831514
17406	64.265713	27.827908
17409	-115.734286	27.827898
17411	-5.859059	27.797573
17412	28.35907	27.797572
17414	105.699521	27.731225
17415	-83.199514	27.731217
17416	96.800485	27.731217
17418	40.565861	27.800597
17419	-18.065853	27.80059
17422	35.933847	27.772619
17423	-13.433839	27.772611
17426	73.917838	27.77537
17428	128.582169	27.775366
17429	-106.08216	27.775359
17430	51.723504	27.80211
17434	62.6374	27.78083
17438	85.006066	27.725
17440	117.493943	27.724995
17442	81.054367	27.729974
17444	121.445643	27.72997
17445	-98.945632	27.729963
17446	-6.845812	27.724045
17449	29.345823	27.724044
17450	61.001681	27.724031
17452	141.498324	27.724025
17455	11.250006	27.752208
17456	75.511281	27.700906
17459	-104.488718	27.700896
17460	111.171382	27.617662
17462	91.328628	27.617656
17464	-7.831643	27.644473
17467	30.331655	27.644472
17468	45.214408	27.665345
17472	36.918418	27.639683
17473	-14.418411	27.639676
17476	59.358098	27.662814
17478	143.141911	27.66281
17480	108.817776	27.582838
17482	93.682231	27.58283
17484	41.547312	27.631604
17485	-19.047304	27.631597
17488	52.752719	27.612908
17493	88.955705	27.588451
17495	113.544303	27.58845
17496	77.100984	27.60638
17499	-102.899014	27.606369
17500	48.926733	27.627404
17504	82.635568	27.563917
17506	119.86444	27.563913
17507	-97.364431	27.563907
17508	57.707066	27.605661
17513	-8.816603	27.558913
17514	31.316615	27.558913
17516	54.399007	27.569966
17520	106.496003	27.476449
17522	96.004006	27.476441
17524	56.051285	27.566637
17528	86.581856	27.506549
17530	115.918154	27.506545
17532	78.686991	27.491584
17535	-101.313008	27.491574
17536	37.901001	27.498835
17537	-15.400993	27.498827
17540	100.312935	27.555507
17541	102.187068	27.55551
17542	-79.68706	27.555505
17543	-77.812931	27.555501
17545	-9.800733	27.467414
17546	32.300738	27.467413
17550	3.645809	27.459747
17551	18.854202	27.459747
17554	4.642013	27.460729
17555	17.857998	27.460728
17558	2.652634	27.450096
17559	19.847377	27.450096
17562	5.641926	27.451829
17563	16.858084	27.451829
17564	46.199391	27.468073
17568	42.527733	27.455924
17574	1.661961	27.432582
17575	20.838049	27.432582
17578	6.646417	27.431151
17579	15.853593	27.431151
17582	0.673379	27.407757
17583	21.826631	27.407757
17584	68.348881	27.441887
17587	-111.651116	27.441877
17588	69.952377	27.432853
17591	-110.047622	27.432842
17592	66.74046	27.433633
17595	-113.259537	27.433621
17596	104.074707	27.47796
17597	-81.574698	27.477957
17598	98.425301	27.477957
17601	14.843438	27.395601
17603	7.656573	27.3956
17604	49.931453	27.428695
17608	84.21288	27.377088
17610	118.287129	27.377084
17612	71.551375	27.405611
17615	-108.448624	27.405601
17617	-0.313429	27.376011
17618	22.81344	27.376011
17619	65.126578	27.409379
17622	-114.873419	27.409369
17623	-10.784489	27.368779
17624	33.284489	27.368779
17627	80.2693	27.35637
17630	-99.730699	27.356359
17631	73.146195	27.359496
17633	129.353808	27.35949
17634	-106.853805	27.359486
17636	-1.298716	27.337624
17637	23.798728	27.337624
17639	63.506616	27.370982
17644	90.526692	27.315312
17646	111.973317	27.315316
17647	38.88175	27.350297
17648	-16.381742	27.35029
17651	109.618152	27.30042
17653	92.881855	27.300413
17657	8.673654	27.339854
17658	13.826357	27.339855
17660	-2.282679	27.292806
17661	24.78269	27.292805
17663	61.879926	27.321147
17665	140.62008	27.32114
17668	88.155352	27.26786
17670	114.344655	27.26786
17671	74.737069	27.294024
17673	127.762938	27.294018
17674	-105.26293	27.294013
17675	107.291718	27.215416
17677	95.20829	27.215409
17679	43.507613	27.274113
17683	34.26852	27.258945
17685	-11.768516	27.258941
17688	-3.265472	27.24171
17689	25.765483	27.24171
17693	9.698794	27.254142
17694	12.801217	27.254143
17695	47.186767	27.268242
17699	60.245986	27.263935
17701	142.25402	27.263929
17703	81.847862	27.200631
17705	120.652147	27.200627
17706	-98.152137	27.20062
17707	50.94757	27.242851
17711	76.324141	27.208841
17713	126.175865	27.208836
17714	-103.675858	27.208831
17716	-4.247219	27.184459
17717	26.747231	27.184459
17719	85.786181	27.169472
17721	116.713831	27.169466
17723	39.86087	27.194341
17724	-17.360862	27.194334
17727	58.604769	27.205614
17731	53.6689	27.160897
17735	35.251066	27.13972
17736	-12.751058	27.139712
17740	-5.228019	27.121147
17741	27.728031	27.121147
17743	104.975346	27.094299
17744	-82.475335	27.094295
17745	97.524664	27.094295
17747	56.957513	27.156148
17752	11.768269	27.119057
17754	10.731742	27.119055
17755	101.25	27.193458
17756	-78.749995	27.193452
17757	77.907496	27.103684
17760	-102.092502	27.103674
17761	55.308487	27.131935
17765	44.487576	27.086906
17769	103.11877	27.146237
17770	-80.618761	27.146233
17771	99.381238	27.146233
17772	-76.881229	27.146228
17774	-6.20795	27.051849
17775	28.707961	27.051849
17777	110.416869	27.012071
17779	92.083138	27.012064
17781	48.178161	27.068204
17785	51.980331	27.082782
17789	83.422601	27.024307
17791	119.07741	27.024303
17792	-96.577398	27.024297
17793	112.772947	27.007359
17795	89.727059	27.007353
17797	40.838628	27.031294
17798	-18.33862	27.031288
17801	36.231617	27.012447
17803	-13.73161	27.01244
17805	108.086531	26.948171
17807	94.413475	26.948164
17810	-7.187074	26.976626
17811	29.687085	26.976625
17813	79.487158	26.978368
17816	-100.512841	26.978357
17817	67.586967	26.999789
17820	-112.413028	26.999779
17821	69.18829	26.997779
17824	-110.811707	26.997769
17826	87.357768	26.941973
17828	115.142239	26.941974
17829	65.980572	26.985356
17832	-114.019425	26.985345
17833	70.784977	26.978233
17836	-109.215021	26.978224
17837	64.368584	26.956007
17841	72.377368	26.940362
17844	-107.622631	26.940352
17846	-8.165441	26.895528
17847	30.665452	26.895528
17849	62.750445	26.913928
17853	45.46843	26.895298
17857	105.794541	26.808136
17858	-83.294532	26.808128
17859	96.705467	26.808128
17861	73.96572	26.883587
17863	128.534286	26.883581
17864	-106.034278	26.883576
17865	37.210281	26.877318
17866	-14.710273	26.877311
17869	41.815364	26.861564
17873	84.993421	26.82736
17875	117.506589	26.827356
17877	49.17575	26.871528
17881	81.063105	26.832756
17883	121.436902	26.832752
17884	-98.936894	26.832745
17885	61.125645	26.86231
17887	141.37436	26.862304
17889	-9.143093	26.808598
17892	31.643104	26.808597
17893	75.550214	26.807479
17895	126.949793	26.807474
17896	-104.449785	26.807469
17897	59.493947	26.805918
17899	143.006058	26.805914
17901	52.949075	26.763728
17907	4.203732	26.749211
17908	18.296278	26.749211
17911	5.192591	26.74753
17912	17.30742	26.74753
17915	3.218003	26.742315
17916	19.282008	26.742315
17917	111.213813	26.717853
17919	91.286195	26.717845
17923	6.185387	26.735916
17924	16.314623	26.735917
17927	2.234794	26.727705
17928	20.265216	26.727705
17929	38.187199	26.73455
17933	108.880308	26.674763
17935	93.619699	26.674756
17937	57.855845	26.752076
17941	100.322306	26.799163
17942	102.177699	26.799166
17943	-79.677689	26.799161
17944	-77.8223	26.799156
17945	-10.120061	26.715871
17946	32.620066	26.715871
17950	88.929823	26.693854
17952	113.570183	26.693859
17955	1.253643	26.705955
17956	21.246367	26.705955
17959	7.183187	26.712154
17960	15.316824	26.712154
17961	77.130957	26.711724
17964	-102.869043	26.711713
17966	0.274196	26.677456
17967	22.225814	26.677456
17968	46.451217	26.700667
17972	82.635294	26.666754
17974	119.864715	26.66675
17975	-97.364705	26.666744
17976	56.213558	26.712359
17980	54.573141	26.70565
17986	8.187361	26.672402
17987	14.31265	26.672403
17988	42.791513	26.685666
17992	104.045804	26.731159
17993	-81.54579	26.731154
17994	98.454209	26.731154
17995	-75.954196	26.73115
17997	-0.703814	26.642486
17998	23.203826	26.642486
18000	50.182477	26.683833
18004	86.563026	26.610875
18006	115.936982	26.610876
18008	106.581733	26.557059
18010	95.918273	26.557051
18012	-11.09693	26.615816
18013	33.596929	26.615816
18016	-1.680602	26.601243
18019	24.180613	26.601243
18021	13.300486	26.60956
18023	9.199525	26.609559
18024	78.708005	26.596086
18026	123.792001	26.596081
18027	-101.291993	26.596075
18028	39.162559	26.584405
18032	-2.656328	26.553876
18035	25.15634	26.553874
18036	68.427065	26.560369
18039	-111.572932	26.560359
18040	66.827917	26.55583
18043	-113.172079	26.55582
18044	70.021456	26.548114
18047	-109.978541	26.548103
18048	65.223589	26.535779
18051	-114.77641	26.535769
18053	-3.631121	26.500494
18054	26.131133	26.500493
18057	12.279063	26.509334
18059	10.220948	26.509332
18060	34.574661	26.503611
18061	-12.074658	26.503607
18064	71.611451	26.518131
18066	130.888559	26.518127
18067	-108.388548	26.518122
18068	84.203642	26.480309
18070	118.296369	26.480305
18072	43.767625	26.50427
18076	47.437295	26.504978
18080	63.613598	26.502008
18084	51.202359	26.514324
18088	80.28137	26.460396
18091	-99.718629	26.460384
18092	73.197321	26.46974
18095	-106.802677	26.469729
18097	-4.605082	26.441184
18098	27.105093	26.441184
18100	112.008873	26.417832
18102	90.491134	26.417825
18104	109.672912	26.395243
18106	92.827094	26.395235
18108	61.997474	26.457075
18110	140.502531	26.45707
18112	40.136601	26.427192
18116	114.364932	26.374901
18118	88.135075	26.374894
18120	74.779274	26.402431
18122	127.720734	26.402427
18123	-105.220725	26.402421
18125	-5.578288	26.376015
18126	28.0783	26.376014
18128	35.551209	26.381905
18129	-13.051202	26.381897
18132	60.374899	26.404698
18134	142.125108	26.404693
18136	107.368577	26.299602
18138	95.131429	26.299594
18140	101.25	26.433418
18141	-78.749996	26.433411
18142	52.22177	26.332948
18147	11.250006	26.389187
18148	58.74598	26.350418
18152	103.100134	26.392868
18153	-80.600121	26.392865
18154	99.399878	26.392865
18155	-76.899867	26.39286
18156	81.851018	26.304534
18158	120.648988	26.304529
18159	-98.148981	26.304523
18161	-6.550805	26.305039
18162	29.050815	26.305038
18164	76.357443	26.315826
18166	126.142564	26.315821
18167	-103.642556	26.315815
18168	44.7444	26.31826
18173	85.771193	26.274655
18175	116.728818	26.274654
18176	48.428444	26.311118
18180	57.11184	26.302703
18184	53.845986	26.288386
18188	41.109632	26.263298
18192	36.525962	26.252395
18193	-14.025954	26.252387
18196	55.475824	26.274856
18200	-7.52268	26.228302
18203	30.022691	26.2283
18204	104.96859	26.309883
18205	-82.468581	26.309878
18206	97.531418	26.309878
18208	77.931909	26.20964
18210	124.568099	26.209636
18211	-102.068091	26.209629
18213	-8.493955	26.145838
18214	30.993966	26.145838
18216	110.464216	26.109665
18218	92.035792	26.109657
18220	83.416902	26.128414
18222	119.083106	26.128409
18223	-96.583097	26.128409
18224	112.801945	26.112083
18226	89.698066	26.112075
18228	37.49905	26.115293
18229	-14.999042	26.115286
18232	45.722736	26.128843
18236	67.668826	26.120825
18239	-112.331172	26.120815
18240	69.260927	26.115432
18243	-110.739073	26.115422
18244	49.427027	26.123456
18248	108.15492	26.035802
18250	94.345087	26.035795
18252	79.50271	26.083664
18254	122.997299	26.083659
18255	-100.497289	26.083653
18256	66.071883	26.110235
18259	-113.928115	26.110226
18260	42.08204	26.093203
18264	70.848538	26.092971
18266	131.651467	26.092964
18267	-109.15146	26.09296
18268	115.157111	26.050564
18270	87.342895	26.050558
18273	-9.46466	26.057682
18274	31.964671	26.057681
18276	64.469695	26.085157
18282	4.754565	26.036322
18283	17.745446	26.036322
18286	3.776293	26.031979
18287	18.723717	26.031979
18290	5.736066	26.032214
18291	16.763945	26.032214
18292	72.431954	26.052638
18295	-107.568045	26.052628
18298	2.800545	26.020105
18299	19.699465	26.020104
18301	15.778247	26.01814
18303	6.721764	26.018138
18304	62.861839	26.047675
18310	1.826802	26.001287
18311	20.673209	26.001286
18314	7.712987	25.991467
18315	14.787023	25.991468
18318	0.854678	25.975912
18319	21.645333	25.975911
18320	74.011393	25.993837
18322	128.488613	25.993833
18323	-105.988604	25.993826
18324	61.247976	26.000754
18326	141.252031	26.000749
18328	-10.434824	25.96386
18329	32.934829	25.96386
18332	38.470644	25.97085
18336	100.331321	26.040245
18337	102.168682	26.040247
18338	-79.668674	26.040242
18339	-77.831317	26.040238
18341	-0.116116	25.944247
18342	22.616127	25.944246
18343	105.856687	25.92377
18345	96.643321	25.923765
18348	13.788497	25.947297
18350	8.711515	25.947296
18351	84.982331	25.933406
18353	117.517679	25.933405
18355	81.069837	25.937744
18357	121.430171	25.93774
18358	-98.930162	25.937733
18359	59.628016	25.948689
18361	142.871991	25.948683
18364	-1.085801	25.906478
18365	23.585812	25.906478
18367	46.703779	25.937687
18371	50.436198	25.948835
18375	75.587019	25.91612
18377	126.91299	25.916116
18378	-104.412981	25.91611
18379	104.017955	25.981197
18380	-81.517943	25.981193
18381	98.482056	25.981193
18382	-75.982045	25.981189
18383	43.054312	25.917518
18388	-2.054545	25.862741
18389	24.554556	25.86274
18392	12.780555	25.875647
18394	9.719456	25.875645
18395	53.1277	25.880699
18399	58.002487	25.897865
18403	-11.405145	25.862514
18404	33.905145	25.862514
18407	111.254091	25.818092
18409	91.245916	25.818086
18411	113.59292	25.800675
18413	88.907091	25.80067
18415	-3.022476	25.813135
18418	25.522488	25.813134
18419	56.373242	25.857983
18423	77.158927	25.81915
18425	125.34108	25.819146
18426	-102.841072	25.819139
18427	108.940617	25.765704
18429	93.559389	25.765697
18431	39.440963	25.819365
18435	54.744896	25.84418
18439	82.63326	25.771774
18441	119.866746	25.77177
18442	-97.36674	25.771767
18443	-3.989697	25.757736
18446	26.489708	25.757735
18447	51.460187	25.798383
18452	11.762067	25.753701
18454	10.737944	25.753699
18455	34.876888	25.748109
18457	-12.376884	25.748105
18459	115.946645	25.720935
18461	86.553363	25.720929
18463	47.68901	25.747174
18467	44.027062	25.737042
18471	-4.956285	25.696604
18474	27.456296	25.696603
18475	78.727183	25.702673
18477	123.772827	25.702667
18478	-101.272816	25.702662
18479	106.665607	25.63522
18481	95.834401	25.635213
18483	68.503484	25.680375
18486	-111.496512	25.680365
18487	66.913695	25.679353
18490	-113.086301	25.679342
18491	40.410283	25.661199
18495	70.08872	25.665045
18498	-109.911279	25.665035
18499	-5.9223	25.629784
18502	28.422311	25.629783
18503	65.319013	25.663234
18507	35.847746	25.624121
18508	-13.34774	25.624112
18511	71.669695	25.632432
18513	130.830313	25.632428
18514	-108.330304	25.632422
18515	63.719066	25.633749
18520	84.196502	25.58722
18522	118.303505	25.587218
18523	101.25	25.670992
18524	-78.749994	25.670985
18525	80.291799	25.566498
18527	122.208208	25.566494
18528	-99.708199	25.566487
18529	73.246641	25.581839
18532	-106.753358	25.581829
18533	62.113527	25.593299
18535	140.38648	25.593294
18538	-6.887793	25.557314
18539	29.387804	25.557314
18541	103.082191	25.636681
18542	-80.582179	25.636676
18543	99.41782	25.636676
18544	-76.917808	25.636672
18545	112.042419	25.520592
18547	90.45759	25.520583
18549	45.001063	25.552832
18553	109.725527	25.489355
18555	92.774481	25.489349
18557	48.680357	25.560792
18561	60.502213	25.545294
18563	141.997789	25.545287
18565	114.381701	25.483692
18567	88.118309	25.483686
18569	74.819741	25.512741
18571	127.680268	25.512736
18572	-105.180258	25.512731
18573	36.817016	25.492584
18574	-14.317008	25.492577
18577	104.931575	25.56381
18578	-82.431565	25.563806
18579	97.568434	25.563806
18582	-7.8528	25.479226
18583	30.352811	25.479225
18585	41.378951	25.496801
18589	52.418906	25.483096
18593	58.885318	25.494661
18597	107.443548	25.381711
18599	95.056458	25.381702
18601	76.389114	25.42474
18603	126.110893	25.424736
18604	-103.610885	25.42473
18605	81.85277	25.41049
18607	120.647239	25.410486
18608	-98.147229	25.410483
18609	57.263857	25.448688
18614	-8.817352	25.395544
18615	31.317363	25.395543
18618	85.766555	25.386096
18620	116.733455	25.386101
18621	54.021323	25.42084
18625	55.640518	25.418391
18629	49.680352	25.3838
18633	37.78485	25.353742
18634	-15.284841	25.353734
18637	45.977296	25.366328
18643	5.298791	25.321024
18644	17.20122	25.321024
18647	4.328038	25.319028
18648	18.171972	25.319028
18650	16.227153	25.314746
18652	6.272858	25.314746
18655	3.359784	25.309727
18656	19.140226	25.309727
18657	77.954841	25.317537
18659	124.545169	25.317533
18660	-102.045158	25.317527
18661	42.347401	25.326734
18665	-9.781473	25.306293
18668	32.281484	25.306292
18671	2.393449	25.293711
18672	20.106561	25.293711
18675	7.25141	25.298503
18676	15.2486	25.298504
18678	1.428618	25.271352
18680	21.071391	25.271351
18683	8.236139	25.269126
18684	14.263872	25.269127
18685	0.464988	25.242897
18687	22.035022	25.242896
18688	110.509505	25.20681
18690	91.990504	25.206802
18692	-96.586235	25.236193
18693	83.413764	25.236193
18695	119.086245	25.236192
18696	112.829077	25.217226
18698	89.670931	25.217222
18700	-0.497666	25.208515
18702	22.997678	25.208514
18704	13.270587	25.220107
18706	9.229424	25.220105
18707	67.749235	25.243131
18710	-112.25076	25.243121
18711	-10.745182	25.211492
18712	33.245188	25.211492
18715	69.332079	25.234529
18718	-110.667919	25.23452
18719	66.161798	25.236159
18723	38.751447	25.207879
18727	100.339997	25.278812
18728	102.160008	25.278813
18729	-79.659996	25.278809
18730	-77.839991	25.278804
18731	79.516957	25.190902
18733	122.98305	25.190898
18734	-100.483042	25.190891
18735	70.910616	25.209281
18737	131.58939	25.209277
18738	-109.089383	25.20927
18739	64.569446	25.215059
18743	50.692328	25.224391
18748	-1.459515	25.168327
18749	23.959527	25.168326
18751	115.168194	25.161213
18753	87.331815	25.161207
18755	108.221415	25.121709
18757	94.278591	25.121701
18759	62.971878	25.181813
18763	46.957013	25.17953
18767	72.485083	25.166579
18770	-107.514915	25.16657
18771	103.991146	25.228145
18772	-81.491134	25.228142
18773	98.508865	25.228142
18774	-76.008855	25.228136
18775	43.316174	25.151719
18780	-2.420685	25.122417
18781	24.920698	25.122416
18784	12.265925	25.136307
18786	10.234085	25.136305
18787	61.36887	25.139172
18789	141.131137	25.139167
18791	-11.70929	25.108978
18792	34.20929	25.108978
18795	74.05567	25.105821
18798	-105.944329	25.105811
18800	-3.381275	25.07085
18801	25.881286	25.070849
18803	105.841442	25.140273
18805	96.658568	25.140268
18807	59.760438	25.091026
18812	84.98254	25.046152
18814	117.517466	25.046156
18815	51.701982	25.049918
18819	81.075473	25.044667
18821	121.424534	25.044661
18822	-98.924526	25.044661
18823	39.71706	25.055337
18828	-4.341357	25.013675
18829	26.841369	25.013674
18831	75.62252	25.026536
