Lat	Long	Id	Country_Avg	Country_Cnt	Bulkd30_Avg	Bulkd1m_Avg	Car30c_Avg	Car1m_Avg	Clay30_Avg	Sand30_Avg	Silt30_Avg	Clay1m_Avg	Sand1m_Avg	Silt1m_Avg
54.417	-0.917	633	1	228	1.2313	1.3892	3.0938	1.8805	20.1971	55.6552	24.143	20.1971	55.6552	24.143
54.417	-0.75	634	1	209	1.2023	1.3446	4.0272	3.5885	18.9215	56.7701	24.356	18.9215	56.7701	24.356
54.583	-3.25	635	1	207	1.2312	1.4248	2.6287	1.2789	23.8834	49.0476	27.0204	23.8834	49.0476	27.0204
54.583	-3.083	636	1	198	1.1831	1.3543	3.4328	2.1551	23.6359	49.0401	27.721	23.6359	49.0401	27.721
54.583	-2.917	637	1	198	1.1337	1.3293	4.0986	2.0351	21.6105	51.355	27.6771	21.6105	51.355	27.6771
54.583	-2.75	638	1	224	1.2062	1.3817	2.8692	1.2974	28.4859	40.9653	30.537	28.4859	40.9653	30.537
54.583	-2.583	639	1	209	1.2516	1.4167	2.4123	1.0781	26.2746	36.5728	37.2677	26.2746	36.5728	37.2677
54.583	-2.417	640	1	209	1.2425	1.41	2.4751	1.0947	26.6755	36.67	36.8162	26.6755	36.67	36.8162
54.583	-2.25	641	1	209	1.19	1.4034	2.8998	1.2304	33.4043	29.241	37.3741	33.4043	29.241	37.3741
54.583	-2.083	642	1	215	1.2051	1.3724	2.8476	1.2707	38.248	28.1047	33.9828	38.248	28.1047	33.9828
54.583	-1.917	643	1	213	1.1963	1.3571	2.8691	1.2824	42.4604	22.7817	35.0874	42.4604	22.7817	35.0874
54.583	-1.75	644	1	198	1.1977	1.3389	2.8003	1.2954	44.1092	21.586	34.5109	44.1092	21.586	34.5109
54.583	-1.583	645	1	198	1.1472	1.2616	3.2886	1.681	34.8543	30.5509	34.6925	34.8543	30.5509	34.6925
54.583	-1.417	646	1	209	1.1536	1.2574	3.1736	1.6329	36.2786	30.7744	33.061	36.2786	30.7744	33.061
54.583	-1.25	647	1	216	0.9989	1.1343	6.3511	5.4627	32.9006	27.1145	40.2029	32.9006	27.1145	40.2029
54.583	-1.083	648	1	206	1.1583	1.272	3.1673	1.9169	27.8443	25.9213	46.5225	27.8443	25.9213	46.5225
54.75	-4.917	649	1	205	1.1473	1.247	3.2543	2.372	31.1732	22.2583	46.8745	31.1732	22.2583	46.8745
54.75	-4.583	650	1	201	1.1755	1.302	2.926	1.563	21.781	29.1836	48.3866	21.781	29.1836	48.3866
54.75	-4.417	651	1	209	1.3677	1.3865	2.081	1.4762	18.0852	60.9754	21.1228	18.0852	60.9754	21.1228
54.75	-4.083	652	1	205	1.3056	1.4111	2.5885	1.7305	22.5062	47.5502	29.9617	22.5062	47.5502	29.9617
54.75	-3.417	653	1	207	1.3023	1.4069	2.5994	1.856	22.2975	48.2077	29.5039	22.2975	48.2077	29.5039
54.75	-3.25	654	1	205	1.1906	1.2971	4.5437	3.3788	8.7674	71.24	20.0008	8.7674	71.24	20.0008
54.75	-3.083	655	1	210	1.2588	1.324	4.5626	4.0223	12.4793	61.1186	26.4573	12.4793	61.1186	26.4573
54.75	-2.917	656	1	187	1.066	1.1234	8.888	9.9974	24.0193	41.8611	34.2529	24.0629	41.8485	34.3037
54.75	-2.75	657	1	213	0.678	0.9507	14.6486	6.7061	19.4085	35.3713	44.4146	19.4085	35.3713	44.4146
54.75	-2.583	658	1	212	0.755	0.955	11.9636	6.3224	19.6998	36.7399	43.4618	19.6998	36.7399	43.4618
54.75	-2.417	659	1	198	0.7174	0.9892	16.4852	10.3898	21.999	34.2837	44.0328	21.999	34.2837	44.0328
54.75	-2.25	660	1	203	0.8881	1.1365	9.6043	5.8094	25.0184	28.7296	46.3968	25.0184	28.7296	46.3968
54.75	-2.083	661	1	217	1.0385	1.2436	4.0041	1.8726	27.7834	25.0411	47.0318	27.7834	25.0411	47.0318
54.75	-1.917	662	1	220	1.0376	1.2261	4.2231	2.274	26.0906	22.6613	51.2002	26.0906	22.6613	51.2002
54.75	-1.75	663	1	198	1.0241	1.242	4.6764	1.9986	21.1436	39.5515	39.6426	21.1436	39.5515	39.6426
54.75	-1.583	664	1	198	1.1522	1.3468	3.2342	1.3796	21.0806	45.4784	33.5523	21.0806	45.4784	33.5523
54.75	-1.417	665	1	202	1.2123	1.3709	2.4391	1.1114	23.5952	27.6557	48.6791	23.5952	27.6557	48.6791
54.75	-1.25	666	1	212	1.2209	1.3883	2.3934	1.0307	18.048	50.5353	31.5844	18.048	50.5353	31.5844
54.917	-4.75	667	1	198	1.2526	1.4168	2.4525	1.1174	16.5197	61.7546	21.7229	16.5197	61.7546	21.7229
54.917	-4.583	668	1	198	1.2106	1.4059	2.8317	1.1933	26.197	40.1243	33.7682	26.197	40.1243	33.7682
54.917	-4.417	669	1	196	1.1766	1.3569	3.4633	2.1778	21.1785	54.0218	24.8606	21.1785	54.0218	24.8606
54.917	-4.25	670	1	216	1.1825	1.3289	3.1459	2.0668	22.4256	51.8106	25.8043	22.4256	51.8106	25.8043
54.917	-4.083	671	1	198	1.2153	1.4137	2.6649	1.1608	27.7207	34.7289	37.5905	27.7207	34.7289	37.5905
54.917	-3.917	672	1	198	1.2388	1.4387	2.5211	1.0742	36.1027	27.3823	36.5429	36.1027	27.3823	36.5429
54.917	-3.75	673	1	203	1.2358	1.4212	2.589	1.0952	34.7907	31.2224	34.0345	34.7907	31.2224	34.0345
54.917	-3.583	674	1	209	1.1996	1.3757	2.9949	1.3102	41.0481	24.337	34.7827	41.0481	24.337	34.7827
54.917	-3.417	675	1	207	1.1664	1.3435	3.1267	1.3627	46.5081	18.3587	35.3452	46.5081	18.3587	35.3452
54.917	-3.25	676	1	209	1.1612	1.3234	3.1427	1.4017	45.8032	19.0927	35.244	45.8032	19.0927	35.244
54.917	-3.083	677	1	211	1.13	1.2694	3.343	1.6409	39.0882	27.9084	33.2796	39.0882	27.9084	33.2796
54.917	-2.917	678	1	210	1.1177	1.2315	3.4227	1.7835	38.4602	28.5466	33.2924	38.4602	28.5466	33.2924
54.917	-2.75	679	1	197	1.0483	1.1697	5.267	4.6995	40.7552	26.8605	32.7499	40.7552	26.8605	32.7499
54.917	-2.583	680	1	209	0.7974	1.0076	10.1501	8.0856	38.2978	17.012	44.7975	38.2978	17.012	44.7975
54.917	-2.417	681	1	210	0.8435	0.9931	8.962	9.5979	36.3404	16.1405	47.5576	36.3404	16.1405	47.5576
54.917	-2.25	682	1	206	0.9568	1.109	7.0998	6.8927	26.0961	25.4364	48.4996	26.0961	25.4364	48.4996
54.917	-2.083	683	1	204	0.9104	1.0562	9.4631	9.8928	25.0556	39.9315	35.1379	25.0556	39.9315	35.1379
54.917	-1.917	684	1	199	1.0448	1.1606	6.542	7.332	14.3201	66.8384	19.0601	14.3201	66.8384	19.0601
54.917	-1.75	685	1	210	1.1985	1.3175	3.489	2.8201	10.9866	74.2252	14.9418	10.9866	74.2252	14.9418
54.917	-1.583	686	1	211	1.2736	1.394	2.9945	2.1983	24.274	52.0009	23.8385	24.274	52.0009	23.8385
54.917	-1.417	687	1	206	1.3086	1.422	2.4367	1.613	26.3041	42.7375	30.9626	26.3041	42.7375	30.9626
55.083	-4.583	688	1	207	1.2641	1.3795	2.9004	2.0533	20.273	52.845	26.8927	20.273	52.845	26.8927
55.083	-4.417	689	1	204	1.2551	1.3403	4.3619	4.2462	23.2898	47.299	29.4483	23.2898	47.299	29.4483
55.083	-4.25	690	1	210	1.1901	1.2883	3.9491	2.9485	32.0076	33.5202	34.4643	32.0076	33.5202	34.4643
55.083	-4.083	691	1	199	0.8551	1.047	8.8641	3.9616	22.0493	33.9936	43.7434	22.0493	33.9936	43.7434
55.083	-3.917	692	1	202	0.5264	0.8481	22.9235	13.163	16.0585	39.2349	44.8489	16.0585	39.2349	44.8489
55.083	-3.75	693	1	222	0.8412	1.03	10.6886	5.9044	21.3443	36.2036	42.5167	21.3443	36.2036	42.5167
55.083	-3.583	694	1	209	0.8164	1.0881	11.1687	5.2401	22.6651	34.4687	43.101	22.6651	34.4687	43.101
55.083	-3.417	695	1	198	0.8421	1.0554	10.3843	6.0227	22.569	32.9211	44.5392	22.569	32.9211	44.5392
55.083	-3.25	696	1	204	0.9976	1.1437	5.1116	2.7724	22.7092	26.985	50.1368	22.7092	26.985	50.1368
55.083	-3.083	697	1	216	1.0359	1.2051	3.7658	1.8681	22.1911	17.9126	59.7926	22.1911	17.9126	59.7926
55.083	-2.917	698	1	209	1.1254	1.2858	2.7194	1.3273	22.4897	17.316	60.0749	22.4897	17.316	60.0749
55.083	-2.75	699	1	209	1.1666	1.3235	3.2349	1.4017	23.26	28.6134	48.1662	23.26	28.6134	48.1662
55.083	-2.583	700	1	228	1.1183	1.3105	3.0262	1.334	20.6949	35.386	44.5222	20.6949	35.386	44.5222
55.083	-2.417	701	1	209	1.2299	1.3602	2.358	1.0452	12.2779	64.1333	23.7348	12.2779	64.1333	23.7348
55.083	-2.25	702	1	209	1.2223	1.3828	2.4824	1.0798	23.4411	43.1139	33.4582	23.4411	43.1139	33.4582
55.083	-2.083	703	1	216	1.1875	1.3883	2.888	1.3409	32.5797	34.9384	32.5853	32.5797	34.9384	32.5853
55.083	-1.917	704	1	219	1.188	1.3894	2.8702	1.2047	34.8779	31.9835	33.2555	34.8779	31.9835	33.2555
55.083	-1.75	705	1	209	1.2115	1.4169	2.6013	1.0824	28.2052	36.1706	35.6311	28.2052	36.1706	35.6311
55.083	-1.583	706	1	209	1.2183	1.3944	2.6688	1.1244	28.4902	41.0025	30.6315	28.4902	41.0025	30.6315
55.25	-4.583	707	1	228	1.2368	1.3869	2.5823	1.1444	36.4237	31.9496	31.826	36.4237	31.9496	31.826
55.25	-4.417	708	1	206	1.2029	1.3591	2.8905	1.2867	43.8923	21.1526	35.0736	43.8923	21.1526	35.0736
55.25	-4.25	709	1	198	1.1728	1.3256	2.9596	1.3397	45.8751	18.0746	36.3043	45.8751	18.0746	36.3043
55.25	-4.083	710	1	209	1.1872	1.3289	2.9097	1.3498	35.7924	31.5174	32.9837	35.7924	31.5174	32.9837
55.25	-3.917	711	1	209	1.124	1.2894	3.4005	1.5813	42.2572	22.3667	35.8428	42.2572	22.3667	35.8428
55.25	-3.75	712	1	209	1.1829	1.322	2.8496	1.3541	45.1883	18.661	36.7362	45.1883	18.661	36.7362
55.25	-3.583	713	1	201	1.0933	1.2267	5.5778	5.0782	48.4395	17.6036	34.5429	48.4395	17.6036	34.5429
55.25	-3.417	714	1	208	0.9905	1.1911	6.7407	5.1636	41.824	16.9634	41.499	41.824	16.9634	41.499
55.25	-3.25	715	1	207	0.8156	0.9701	10.3744	10.2734	40.4702	22.021	37.6212	40.4702	22.021	37.6212
55.25	-3.083	716	1	209	0.7867	0.9752	11.5183	11.803	42.7825	17.1828	40.2566	42.7825	17.1828	40.2566
55.25	-2.917	717	1	201	0.6841	0.873	13.0971	14.0906	29.4444	33.0273	37.6158	29.4444	33.0273	37.6158
55.25	-2.75	718	1	212	0.9971	1.1555	6.4649	6.668	8.5661	78.3218	13.2835	8.5661	78.3218	13.2835
55.25	-2.583	719	1	201	1.0826	1.3006	3.3367	1.893	6.9778	83.5705	9.4999	6.9778	83.5705	9.4999
55.25	-2.417	720	1	211	1.1946	1.3229	3.7844	3.0249	13.6641	68.7316	17.684	13.6641	68.7316	17.684
55.25	-2.25	721	1	211	1.2751	1.3876	3.0378	2.4319	30.2406	40.386	29.4062	30.2406	40.386	29.4062
55.25	-2.083	722	1	206	1.2951	1.4194	2.3381	1.4822	37.2077	30.483	32.4052	37.2077	30.483	32.4052
55.25	-1.917	723	1	209	1.247	1.3758	3.1116	2.5502	36.8587	31.3583	31.9039	36.8587	31.3583	31.9039
55.25	-1.75	724	1	209	1.2199	1.3338	3.789	3.4512	31.3883	38.3519	30.3721	31.3883	38.3519	30.3721
55.25	-1.583	725	1	219	0.79	1.028	12.9787	7.0146	22.2663	32.7027	45.0629	22.2663	32.7027	45.0629
55.417	-5.25	726	1	214	0.4511	0.7458	28.0233	19.3809	15.9349	39.3618	44.9206	15.9349	39.3618	44.9206
55.417	-4.583	727	1	198	0.6447	0.8959	17.3001	11.196	18.4953	37.4148	44.189	18.4953	37.4148	44.189
55.417	-4.417	728	1	210	0.994	1.2062	5.1546	2.4907	27.0298	26.6707	46.2569	27.0298	26.6707	46.2569
55.417	-4.25	729	1	217	0.9447	1.1562	6.5437	3.1063	26.0645	29.4975	44.3901	26.0645	29.4975	44.3901
55.417	-4.083	730	1	209	1.0524	1.2313	4.0355	1.8814	23.1837	29.675	47.1297	23.1837	29.675	47.1297
55.417	-3.917	731	1	216	1.115	1.2865	2.9928	1.4288	21.6102	26.064	52.2276	21.6102	26.064	52.2276
55.417	-3.75	732	1	204	1.1761	1.3219	2.5992	1.2502	22.0215	27.2279	50.6754	22.0215	27.2279	50.6754
55.417	-3.583	733	1	198	1.2487	1.3648	1.9155	0.921	23.6182	20.8822	55.5138	23.6182	20.8822	55.5138
55.417	-3.417	734	1	214	1.1851	1.3543	2.3301	1.0639	25.9218	18.9829	55.1051	25.9218	18.9829	55.1051
55.417	-3.25	735	1	200	1.2202	1.3879	2.5431	1.1117	26.3731	37.7237	35.9077	26.3731	37.7237	35.9077
55.417	-3.083	736	1	198	1.1836	1.3766	2.8549	1.2568	43.144	17.9358	38.9504	43.144	17.9358	38.9504
55.417	-2.917	737	1	216	1.1744	1.3935	2.9188	1.2386	38.8851	22.0859	38.9422	38.8851	22.0859	38.9422
55.417	-2.75	738	1	198	1.1937	1.3859	2.779	1.2138	43.1621	18.2499	38.5632	43.1621	18.2499	38.5632
55.417	-2.583	739	1	198	1.2283	1.3975	2.5599	1.1362	34.1193	30.4823	35.4094	34.1193	30.4823	35.4094
55.417	-2.417	740	1	211	1.1977	1.3648	2.7392	1.2461	47.4998	16.6308	36.0599	47.4998	16.6308	36.0599
55.417	-2.25	741	1	203	1.1659	1.3129	3.0909	1.3914	51.873	12.4002	35.8641	51.873	12.4002	35.8641
55.417	-2.083	742	1	201	1.1829	1.3362	2.9319	1.314	41.8097	24.2532	34.0269	41.8097	24.2532	34.0269
55.417	-1.917	743	1	221	1.1732	1.3098	2.9844	1.4147	35.9968	31.2506	32.8986	35.9968	31.2506	32.8986
55.417	-1.75	744	1	216	1.1615	1.3169	3.135	1.4565	39.2622	27.0498	33.9751	39.2622	27.0498	33.9751
55.417	-1.583	745	1	202	1.1561	1.2921	3.1805	1.5376	42.1641	21.5369	36.8351	42.1641	21.5369	36.8351
55.583	-6.25	746	1	208	1.1956	1.3371	2.6827	1.2468	46.2566	16.6491	37.7121	46.2566	16.6491	37.7121
55.583	-5.417	747	1	210	1.2031	1.342	2.6649	1.2441	40.8437	23.5804	36.1853	40.8437	23.5804	36.1853
55.583	-5.25	748	1	209	1.1992	1.34	2.6937	1.2666	42.8085	22.177	35.7026	42.8085	22.177	35.7026
55.583	-5.083	749	1	210	1.1528	1.2911	3.4824	2.0505	43.5533	24.0922	32.5985	43.5533	24.0922	32.5985
55.583	-4.75	750	1	207	0.9895	1.1671	7.8847	7.3196	29.4854	38.0187	32.3999	29.4854	38.0187	32.3999
55.583	-4.583	751	1	209	1.2029	1.3567	3.3321	1.7207	24.9407	45.2627	30.2056	24.9407	45.2627	30.2056
55.583	-4.417	752	1	208	1.2174	1.3367	2.9922	1.9346	26.7853	46.1326	27.5486	26.7853	46.1326	27.5486
55.583	-4.25	753	1	214	1.2278	1.3461	2.9351	1.8453	27.3668	46.5447	26.3565	27.3668	46.5447	26.3565
55.583	-4.083	754	1	203	1.266	1.3979	2.4814	1.5222	33.8227	33.9161	32.4362	33.8227	33.9161	32.4362
55.583	-3.917	755	1	212	1.2898	1.4237	2.1271	1.134	40.392	25.5562	34.2294	40.392	25.5562	34.2294
55.583	-3.75	756	1	211	1.2949	1.423	2.0839	1.1575	41.1237	25.2268	33.8412	41.1237	25.2268	33.8412
55.583	-3.583	757	1	208	1.2481	1.3817	2.5989	1.6146	38.3369	29.0409	32.9634	38.3369	29.0409	32.9634
55.583	-3.417	758	1	200	1.2005	1.3161	3.3783	2.4767	23.9735	53.2492	22.2344	24.1082	53.3949	22.3663
55.583	-3.25	759	1	223	0.9131	1.109	7.28	3.1774	23.4389	31.7581	44.6676	23.4389	31.7581	44.6676
55.583	-3.083	760	1	201	0.7556	0.9797	13.7718	7.4864	20.3152	36.778	42.9826	20.3152	36.778	42.9826
55.583	-2.917	761	1	205	0.7426	0.991	13.0293	6.0666	20.0879	36.7742	43.1435	20.0879	36.7742	43.1435
55.583	-2.75	762	1	221	0.8485	1.105	11.0194	4.4869	21.0654	35.2092	43.8247	21.0654	35.2092	43.8247
55.583	-2.583	763	1	208	0.9649	1.1601	6.1571	2.7601	22.2082	31.9635	45.7806	22.2082	31.9635	45.7806
55.583	-2.417	764	1	211	0.9973	1.1521	4.8431	2.3764	22.4257	31.9221	45.5908	22.4257	31.9221	45.5908
55.583	-2.25	765	1	203	1.1093	1.269	4.0634	2.3977	21.5437	32.2449	46.2237	21.5437	32.2449	46.2237
55.583	-2.083	766	1	198	1.1648	1.3324	2.6497	1.2384	22.5287	28.3229	49.0539	22.5287	28.3229	49.0539
55.583	-1.917	767	1	227	1.1956	1.3442	2.4235	1.1427	22.7323	27.9738	49.2171	22.7323	27.9738	49.2171
55.75	-6.083	768	1	209	1.1849	1.3346	2.4163	1.1461	25.1699	16.1879	58.5777	25.1699	16.1879	58.5777
55.75	-5.417	769	1	209	1.1841	1.3412	2.4538	1.1337	24.5279	19.1378	56.2833	24.5279	19.1378	56.2833
55.75	-5.25	770	1	228	1.1874	1.3745	2.7637	1.2327	35.388	22.8738	41.5596	35.388	22.8738	41.5596
55.75	-5.083	771	1	209	1.1802	1.3218	2.8877	1.3657	41.7276	25.6594	32.8737	41.7276	25.6594	32.8737
55.75	-4.917	772	1	228	1.1611	1.3004	2.9421	1.3956	47.4006	20.605	32.374	47.4006	20.605	32.374
55.75	-4.75	773	1	209	1.1529	1.2944	3.0651	1.441	47.1854	18.3932	34.6619	47.1854	18.3932	34.6619
55.75	-4.583	774	1	209	1.1703	1.3069	2.9262	1.3669	52.1386	13.146	35.0014	52.1386	13.146	35.0014
55.75	-4.417	775	1	227	1.2057	1.313	2.7153	1.3276	36.878	30.7993	32.3219	36.878	30.7993	32.3219
55.75	-4.25	776	1	209	1.1762	1.291	3.0254	1.4782	40.3619	25.284	34.371	40.3619	25.284	34.371
55.75	-4.083	777	1	205	1.1643	1.324	3.2091	1.4781	40.7033	24.8467	34.5892	40.7033	24.8467	34.5892
55.75	-3.917	778	1	211	1.1562	1.3197	3.2108	1.4875	41.8657	22.3466	36.1737	41.8657	22.3466	36.1737
55.75	-3.75	779	1	197	1.1602	1.3291	3.193	1.4562	42.2877	21.8508	36.3153	42.2877	21.8508	36.3153
55.75	-3.583	780	1	217	1.1923	1.3382	2.7225	1.2603	42.7682	23.3168	34.4322	42.7682	23.3168	34.4322
55.75	-3.417	781	1	215	1.1941	1.3345	2.7549	1.28	39.4929	28.1224	32.8597	39.4929	28.1224	32.8597
55.75	-3.25	782	1	203	1.2231	1.3588	2.7493	1.4347	30.8452	38.5433	30.8649	30.8452	38.5433	30.8649
55.75	-3.083	783	1	213	1.1803	1.3254	3.1297	1.4224	32.7012	24.1483	32.1224	32.7012	24.1483	32.1224
55.75	-2.917	784	1	209	1.203	1.3398	3.021	1.3687	27.3558	36.0294	30.8975	27.3558	36.0294	30.8975
55.75	-2.75	785	1	211	1.2299	1.3525	2.6909	1.2217	26.9458	43.025	29.7602	26.9458	43.025	29.7602
55.75	-2.583	786	1	210	1.2093	1.3593	2.6369	1.1914	38.9664	24.5525	37.2053	38.9664	24.5525	37.2053
55.75	-2.417	787	1	210	1.2185	1.359	2.5512	1.1628	39.5797	23.145	38.0063	39.5797	23.145	38.0063
55.75	-2.25	788	1	210	1.2325	1.3654	2.4999	1.1299	35.5503	29.7978	35.1414	35.5503	29.7978	35.1414
55.75	-2.083	789	1	213	1.267	1.4	2.2151	1.0116	35.2027	30.0368	35.0882	35.2027	30.0368	35.0882
55.917	-5.583	790	1	207	1.2408	1.3677	2.429	1.4427	31.4027	35.8026	33.0546	31.4027	35.8026	33.0546
55.917	-5.417	791	1	212	1.2473	1.3653	2.3188	1.0528	22.0991	54.7537	23.4052	22.0991	54.7537	23.4052
55.917	-5.25	792	1	202	1.2196	1.3221	2.3957	1.4286	15.5587	67.433	16.7095	15.8057	67.2361	16.9203
55.917	-5.083	793	1	92	1.1639	1.2747	3.0477	1.4285	25.444	50.2772	22.4386	27.1732	48.2045	23.9177
55.917	-4.917	794	1	208	0.9339	1.0113	6.1172	3.2487	22.2514	34.8184	42.7056	22.2514	34.8184	42.7056
55.917	-4.75	795	1	209	0.917	1.0221	7.0218	3.5885	22.3422	34.1807	43.2918	22.3422	34.1807	43.2918
55.917	-4.583	796	1	220	0.9303	1.0802	7.0195	3.2472	23.1906	32.324	44.3762	23.1906	32.324	44.3762
55.917	-4.417	797	1	198	0.9581	1.1321	6.0303	2.826	23.9463	30.4989	45.519	23.9463	30.4989	45.519
55.917	-4.25	798	1	218	0.9897	1.1757	6.543	3.0196	23.3516	30.5408	46.1719	23.3516	30.5408	46.1719
55.917	-4.083	799	1	215	0.8011	1.0879	13.8584	6.2605	19.0939	35.2525	45.7048	19.0939	35.2525	45.7048
55.917	-3.917	800	1	204	0.8842	1.1603	11.7238	5.7434	19.4815	32.4109	48.1946	19.4815	32.4109	48.1946
55.917	-3.75	801	1	210	0.8939	1.1378	11.645	6.2656	18.1626	35.9669	45.9569	18.1626	35.9669	45.9569
55.917	-3.583	802	1	206	1.0023	1.2065	5.9091	2.5752	16.9232	44.1612	39.1125	16.9232	44.1612	39.1125
55.917	-3.417	803	1	228	0.9837	1.1895	9.0031	5.0047	13.9898	53.2776	32.9446	13.9898	53.2776	32.9446
55.917	-3.25	804	1	209	1.1875	1.3281	2.245	1.0748	24.0081	19.9616	56.0797	24.0081	19.9616	56.0797
55.917	-3.083	805	1	210	1.2273	1.3476	2.1362	1.0014	20.0117	34.0825	45.9081	20.0117	34.0825	45.9081
55.917	-2.583	806	1	205	1.1741	1.3162	2.9973	1.3184	17.9756	42.3926	39.722	17.9756	42.3926	39.722
56.083	-5.417	807	1	198	1.1475	1.3298	2.8024	1.3403	26.698	28.3856	44.8947	26.698	28.3856	44.8947
56.083	-5.25	808	1	216	1.14	1.3136	3.154	1.4782	44.682	16.2299	39.1438	44.682	16.2299	39.1438
56.083	-5.083	809	1	198	1.1061	1.2594	3.4966	1.6797	45.2286	19.5987	35.5403	45.2286	19.5987	35.5403
56.083	-4.917	810	1	216	1.0724	1.191	3.7588	1.9655	36.7282	26.1815	37.3366	36.7282	26.1815	37.3366
56.083	-4.75	811	1	198	1.0952	1.2206	3.5897	1.8471	40.5711	24.0585	35.7185	40.5711	24.0585	35.7185
56.083	-4.583	812	1	199	1.1405	1.2539	3.3507	1.6846	40.4122	22.8297	36.8119	40.4122	22.8297	36.8119
56.083	-4.417	813	1	215	1.0974	1.1901	3.6243	1.9561	31.5793	32.1231	36.3945	31.5793	32.1231	36.3945
56.083	-4.25	814	1	198	1.1465	1.2085	3.2747	1.8457	31.1203	33.2931	35.6159	31.1203	33.2931	35.6159
56.083	-4.083	815	1	226	1.1399	1.2785	3.382	1.629	43.0752	22.2922	34.7701	43.0752	22.2922	34.7701
56.083	-3.917	816	1	209	1.1376	1.3007	3.3257	1.5068	51.2711	13.0281	35.9347	51.2711	13.0281	35.9347
56.083	-3.75	817	1	220	1.1758	1.3241	3.0126	1.396	46.8706	17.5682	35.9718	46.8706	17.5682	35.9718
56.083	-3.583	818	1	205	1.1805	1.3296	2.9211	1.3454	34.8439	30.2908	31.9082	34.8439	30.2908	31.9082
56.083	-3.417	819	1	201	1.1944	1.3374	2.8766	1.302	33.7499	29.3092	32.683	33.7499	29.3092	32.683
56.083	-3.25	820	1	222	1.2117	1.3567	2.6948	1.2111	33.2894	32.0432	31.8678	33.2894	32.0432	31.8678
56.083	-2.75	821	1	208	1.2137	1.3571	2.5931	1.1917	38.4554	24.4596	35.4872	38.4554	24.4596	35.4872
56.25	-5.583	822	1	211	1.2153	1.3601	2.5955	1.175	39.8107	22.5362	36.5972	39.8107	22.5362	36.5972
56.25	-5.25	823	1	207	1.1994	1.3498	2.7286	1.2185	39.7318	23.9206	37.0056	39.7318	23.9206	37.0056
56.25	-5.083	824	1	214	1.2282	1.364	2.489	1.124	35.9925	27.7347	36.8809	35.9925	27.7347	36.8809
56.25	-4.917	825	1	209	1.2454	1.3871	2.3579	1.054	33.2999	33.4804	33.6068	33.2999	33.4804	33.6068
56.25	-4.75	826	1	212	1.2612	1.3984	2.2496	1.0135	33.9806	33.686	32.6279	33.9806	33.686	32.6279
56.25	-4.583	827	1	211	1.2121	1.3693	2.8257	1.2177	23.7761	48.9116	27.5672	23.7761	48.9116	27.5672
56.25	-4.417	828	1	209	1.2825	1.3867	2.1866	0.9732	22.6001	49.9178	27.2349	22.6001	49.9178	27.2349
56.25	-4.25	829	1	177	1.221	1.3373	2.6248	1.1518	40.8355	26.609	28.879	40.8355	26.609	28.879
56.25	-4.083	830	1	131	1.1513	1.2665	2.9516	1.4879	22.8994	33.5369	43.7387	22.8994	33.5369	43.7387
56.25	-3.917	831	1	216	1.1247	1.2782	3.3249	1.5828	23.2953	34.1071	42.7484	23.2953	34.1071	42.7484
56.25	-3.75	832	1	203	1.1087	1.2863	3.8151	1.7266	24.3118	33.1876	42.7382	24.3138	33.1879	42.7416
56.25	-3.583	833	1	126	1.076	1.2111	4.5343	2.0982	22.8687	32.7411	44.2241	22.9815	32.5381	44.4407
56.25	-3.417	834	1	141	1.2141	1.2797	2.9038	1.4665	20.0797	38.6541	37.2739	20.4024	38.6314	37.8811
56.25	-3.25	835	1	195	1.1295	1.292	3.8696	1.6989	21.7843	34.8969	41.5522	22.0323	34.9306	42.0182
56.25	-3.083	836	1	225	1.0119	1.2818	6.5915	2.6079	22.7302	34.7412	42.1989	22.7302	34.7412	42.1989
56.25	-2.917	837	1	205	0.8883	1.1996	8.4771	3.2085	19.2044	45.1022	36.338	19.2044	45.1022	36.338
56.25	-2.75	838	1	211	0.7625	1.1468	12.5598	4.9044	19.7112	43.5919	37.37	19.7112	43.5919	37.37
56.417	-6.083	839	1	210	0.5874	1.0274	19.1128	9.002	19.2613	41.6183	39.6707	19.2613	41.6183	39.6707
56.417	-5.917	840	1	219	0.7173	1.1087	15.1539	7.211	19.0578	40.3037	41.1199	19.0578	40.3037	41.1199
56.417	-5.75	841	1	210	0.8165	1.1448	10.9432	4.5748	18.5088	46.6208	35.6105	18.5088	46.6208	35.6105
56.417	-5.417	842	1	202	0.9482	1.2064	7.1286	2.9211	16.4707	52.1877	31.9145	16.4707	52.1877	31.9145
56.417	-5.25	843	1	212	1.0896	1.2404	3.3407	1.5839	21.1714	34.8354	44.0422	21.1714	34.8354	44.0422
56.417	-5.083	844	1	201	1.0621	1.2526	3.5564	1.5816	21.8232	31.2778	47.0137	21.8232	31.2778	47.0137
56.417	-4.917	845	1	218	0.9084	1.2173	4.7924	1.9366	24.9913	36.7616	38.5228	24.9913	36.7616	38.5228
56.417	-4.75	846	1	204	1.0953	1.2829	3.5102	1.6236	36.0358	19.0986	44.0505	36.0358	19.0986	44.0505
56.417	-4.583	847	1	228	1.0542	1.23	3.905	1.8742	37.0418	20.3609	42.8516	37.0418	20.3609	42.8516
56.417	-4.417	848	1	209	0.9724	1.1668	4.374	2.1583	39.5549	24.2902	36.6894	39.5549	24.2902	36.6894
56.417	-4.25	849	1	228	1.0297	1.2016	3.8205	1.9218	39.028	26.1747	35.4047	39.028	26.1747	35.4047
