LAT	       LONG	     CARB1M_AVG	CARB30_AVG	ORGC1M_AVG	ORGC30C_AV	CLAY30_AVG	SAND30_AVG	SILT30_AVG	BULKD30_AV	CLAY1M_AVG	SAND1M_AVG	SILT1M_AVG	BULKD1M_AV
54.917	-1.750	12.4956	8.2873	1.1753	2.8626	23.7211	44.6525	31.6343	1.2211	26.1321	41.6107	32.4568	1.4282
54.917	-1.583	12.8692	8.3904	1.1753	2.7400	25.0268	43.1509	31.8312	1.2290	28.6192	38.7459	32.8306	1.4175
54.917	-1.417	14.7658	8.9942	1.3385	2.8478	30.8052	35.2885	33.9100	1.2039	34.1865	29.9077	36.0946	1.3695
54.750	-4.917	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000
54.750	-4.583	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000
54.750	-4.417	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000
54.750	-4.083	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000	999.0000
54.750	-3.417	16.2449	9.2814	2.6115	3.9283	19.8845	49.5797	30.5378	1.1801	21.9385	47.0339	31.0417	1.3720
54.750	-3.250	15.3566	9.7353	2.1386	4.0320	21.1429	45.5968	33.2613	1.1435	22.0049	44.8235	33.1804	1.3308
54.750	-3.083	23.5957	11.1215	11.4940	14.0087	21.8493	42.1767	35.9740	0.9359	22.6168	41.5635	35.8243	1.0991
54.750	-2.917	12.9042	8.6519	1.3313	3.0804	19.1646	50.0383	30.7971	1.1879	22.2647	48.2918	29.4450	1.4081
54.750	-2.750	13.1772	9.1247	1.3011	3.1114	13.6574	62.0997	24.2435	1.1616	13.5131	65.5217	20.9652	1.3526
54.750	-2.583	23.5532	11.2325	8.9370	10.8121	13.8061	58.4663	27.7283	0.9715	13.5611	61.9444	24.4946	1.1056
54.750	-2.417	47.1257	15.7418	30.7883	32.5088	22.2766	36.8061	40.9173	0.4344	23.4000	36.7357	39.8729	0.5755
54.750	-2.250	46.0822	15.2842	28.8151	31.5932	22.4878	34.9407	42.5716	0.4158	23.4348	34.5273	42.0446	0.5962
54.750	-2.083	33.1672	13.1583	16.7073	22.3548	21.9697	36.3352	41.6953	0.5579	22.8981	36.5312	40.5746	0.8530
54.750	-1.917	24.3919	12.2645	9.3153	16.6338	20.6426	40.2408	39.1205	0.7381	21.8366	40.9545	37.2355	1.0693
54.750	-1.750	12.6947	8.4987	1.2203	2.9783	24.5906	42.6681	32.7540	1.2164	27.0034	39.0318	34.1089	1.4348
54.750	-1.583	12.5286	8.2078	1.2176	2.6936	25.0112	43.0774	31.9228	1.2394	27.8487	39.6416	32.7774	1.4249
54.750	-1.417	12.6838	8.3426	1.2456	2.7153	25.4116	42.0488	32.5396	1.2286	29.2549	37.4189	33.6315	1.3990
54.750	-1.250	12.3317	7.9995	1.1084	2.5905	25.0941	42.7277	32.1784	1.2376	30.5629	36.7091	32.9989	1.4231
54.583	-3.250	31.8833	13.5613	15.2809	17.3764	22.9970	34.5516	42.4521	0.7068	20.4810	37.4939	42.0296	0.8529
54.583	-3.083	31.8313	12.4275	15.2166	17.0170	18.1881	40.9186	40.8934	0.6577	14.7541	45.8375	39.4152	0.8316
54.583	-2.917	31.0519	12.1061	16.4966	17.3051	19.2678	40.8857	39.8469	0.7662	16.5799	45.1498	38.2825	0.9252
54.583	-2.750	23.9419	10.6578	11.6825	12.7547	19.6841	43.5371	36.7788	0.9135	18.8518	46.4886	34.6709	1.0994
54.583	-2.583	13.9907	9.4516	1.9213	4.1396	20.7275	45.2714	34.0010	1.1433	22.6952	44.2588	33.0470	1.3485
54.583	-2.417	24.3227	11.8829	8.2557	10.0686	17.5554	49.9738	32.4708	0.9646	18.4841	51.8655	29.6504	1.1266
54.583	-2.250	45.2286	15.2171	28.2028	28.7066	21.3227	40.5329	38.1481	0.5224	22.5883	39.4600	37.9546	0.6227
54.583	-2.083	33.5580	13.0770	19.1770	22.2280	23.2086	37.9584	38.8440	0.7034	24.8799	37.4949	37.6507	0.9063
54.583	-1.917	16.8622	9.9413	3.6885	7.4309	20.8639	45.8131	33.3255	1.0529	22.2116	45.6930	32.1527	1.2868
54.583	-1.750	12.3270	8.1102	1.1096	2.5656	23.3035	44.9758	31.7213	1.2522	25.6703	42.6344	31.9266	1.4182
54.583	-1.583	13.4170	8.4531	1.3261	2.7359	26.1076	41.1355	32.7843	1.2347	30.5027	35.9310	33.8294	1.4102
54.583	-1.417	14.5234	8.8072	1.7389	3.0065	31.9718	33.5975	34.4359	1.2174	39.5654	24.3081	36.1699	1.4085
54.583	-1.250	14.8127	9.3602	1.2884	2.9342	32.5050	31.6528	35.8422	1.1942	38.4250	24.5158	37.1730	1.3784
54.583	-1.083	14.1668	8.9750	1.6505	4.0528	28.0709	38.5372	33.3981	1.1413	33.5254	31.7335	34.9187	1.3571
54.417	-3.417	21.0483	10.5044	5.2061	7.5497	13.7255	56.0133	30.2632	0.9578	11.6991	61.2260	27.0749	1.1465
54.417	-3.250	45.5991	13.5697	22.1765	22.1746	15.6320	42.9544	41.4144	0.4910	12.2961	49.5417	38.1622	0.6457
54.417	-3.083	42.5730	13.5194	20.4423	22.9714	19.9522	35.2347	44.8138	0.4962	16.8933	40.7524	42.3565	0.7134
54.417	-2.917	32.1039	12.7641	11.8319	15.7937	22.7179	32.3457	44.9415	0.6616	20.1916	36.8174	43.0041	0.8862
54.417	-2.750	31.2382	13.3089	12.1269	14.1031	23.5849	33.5066	42.9140	0.7413	21.4161	37.2231	41.3753	0.8678
54.417	-2.583	21.8200	11.8537	6.9267	11.8226	24.5997	30.0580	45.3448	0.8492	23.1445	32.3080	44.5543	1.0583
54.417	-2.417	26.3474	12.1102	12.7554	17.3265	21.6773	35.9073	42.4162	0.7477	21.2932	38.2093	40.4993	0.9811
54.417	-2.250	48.6171	16.0008	30.8226	33.6227	21.1210	35.3987	43.4803	0.3421	21.8394	35.7451	42.4155	0.5142
54.417	-2.083	49.7154	16.0931	28.0551	29.4355	20.5252	37.7248	41.7500	0.3996	21.2823	36.4554	42.2687	0.5353
54.417	-1.917	27.1555	12.4324	11.5941	17.3055	20.2557	40.8218	38.9238	0.6650	21.5019	41.4919	37.0283	0.9612
54.417	-1.750	15.0806	9.3021	2.4004	6.2794	22.3932	41.2244	36.3845	1.0699	23.7213	40.5829	35.8293	1.3112
54.417	-1.583	13.1556	8.3923	1.3256	2.7372	25.0012	40.8755	34.1561	1.2372	27.9564	37.3853	34.9102	1.4069
54.417	-1.417	13.8220	8.9452	1.1781	2.7761	30.3713	35.9706	33.6664	1.2221	37.0067	28.0194	35.0295	1.4187
54.417	-1.250	16.2084	10.1648	2.7368	5.9827	27.6444	36.6411	35.7148	1.0609	31.8549	32.5044	35.7414	1.2938
54.417	-1.083	21.0275	11.7698	6.2004	10.5770	31.0407	30.3638	38.5957	0.8940	35.2849	26.8711	37.9722	1.1514
54.417	-0.917	21.9753	12.2120	6.5316	11.0469	31.0711	29.0250	39.9039	0.8479	34.9775	26.1246	38.9686	1.1031
54.417	-0.750	20.7277	12.6998	5.1636	11.8497	28.5221	32.9436	38.5345	0.8218	33.6874	30.2557	36.0698	1.1517
54.250	-3.250	26.1449	12.0933	7.7411	10.1531	20.9450	39.6483	39.4161	0.8764	19.3397	41.0576	39.6041	1.0451
54.250	-3.083	27.7561	13.2528	8.0349	11.9291	26.3868	27.7023	45.9137	0.7932	24.8967	30.3277	44.7838	1.0086
54.250	-2.917	27.4437	13.7227	8.0606	12.6812	26.4801	25.6550	47.8677	0.7712	24.4865	28.3322	47.1895	1.0078
54.250	-2.750	23.0214	12.9334	5.3220	8.3753	26.9357	25.6893	47.3800	0.9218	25.7365	26.9427	47.3354	1.1175
54.250	-2.583	17.5813	10.2488	3.7319	7.6368	22.7992	36.3004	40.9060	0.9764	21.6852	38.3034	40.0288	1.1959
54.250	-2.417	32.0483	13.3612	15.5452	21.4880	22.0309	35.1143	42.8550	0.5760	22.6751	35.2871	42.0420	0.8686
54.250	-2.250	41.5720	14.8804	23.6804	27.8432	25.4905	29.9572	44.5523	0.4844	27.9363	27.9816	44.0860	0.7102
54.250	-2.083	29.6512	13.1011	14.0750	18.5444	24.0853	33.8527	42.0620	0.6899	26.0260	32.7677	41.2147	0.9488
54.250	-1.917	31.1469	13.0328	17.2955	21.3845	22.3490	36.9227	40.7351	0.6466	23.1018	37.6725	39.2725	0.8941
54.250	-1.750	21.0383	10.7155	7.3781	11.4272	21.0068	41.8853	37.1162	0.9073	21.7203	41.9958	36.3734	1.1371
54.250	-1.583	17.0457	9.1570	3.1437	4.1196	21.3593	44.8597	33.7901	1.1490	21.1770	45.2162	33.7555	1.3002
54.250	-1.417	13.5238	8.3008	1.1200	2.4325	24.6464	44.5846	30.7809	1.2563	25.9244	44.9457	29.1919	1.3805
54.250	-1.250	13.8277	9.2862	1.5456	3.6754	24.4138	42.8973	32.6889	1.1508	27.1725	40.1689	32.8050	1.3428
54.250	-1.083	14.8207	10.4145	2.2560	5.3060	23.5510	41.2689	35.1895	0.9954	24.7151	40.8442	34.4697	1.1985
54.250	-0.917	15.5873	9.8354	1.6525	3.4930	27.9778	38.6887	33.3554	1.1423	29.4194	36.7104	33.9344	1.2800
54.250	-0.750	15.9705	9.7852	2.1422	4.2734	26.4401	41.3954	32.2319	1.1291	28.1198	39.4983	32.6190	1.2617
54.250	-0.583	14.8401	10.1491	2.8303	6.6853	18.2686	50.3496	31.4670	1.0206	18.9091	53.5200	27.8625	1.2196
54.250	-0.417	18.8393	10.0726	4.7988	5.8499	21.1359	41.5114	37.3591	1.0927	23.2103	41.3023	35.4874	1.2201
54.083	-2.750	17.6815	10.8813	2.6019	5.6242	22.3515	40.5330	37.1218	1.0437	22.1226	39.7703	38.1465	1.2578
54.083	-2.583	28.2712	12.3494	14.1597	17.8928	21.1906	42.6467	36.1711	0.7651	22.4984	43.1015	34.4271	0.9914
54.083	-2.417	29.4264	12.6147	13.6617	18.2663	22.7375	35.2038	42.0590	0.7240	23.2137	34.4723	42.3329	0.9822
54.083	-2.250	22.2807	12.0030	6.5110	10.9329	22.8275	34.2114	42.9630	0.8406	22.6760	34.0750	43.2652	1.0999
54.083	-2.083	18.7237	12.1305	4.4602	9.3184	22.2888	33.3648	44.3472	0.8751	21.8340	31.4931	46.6855	1.1407
54.083	-1.917	38.1379	14.5330	19.8095	24.6674	21.3492	36.4394	42.2142	0.4736	22.1092	37.1446	40.7615	0.7215
54.083	-1.750	21.8753	11.1309	8.0624	13.5659	20.3037	42.3162	37.3982	0.7929	21.8268	41.5176	36.7484	1.0867
54.083	-1.583	13.6769	8.8893	1.5594	3.8625	24.1747	42.5467	33.2835	1.1730	28.0963	38.1741	33.8291	1.3833
54.083	-1.417	13.3780	7.9758	1.3612	2.5363	25.3664	42.0669	32.5718	1.2609	27.5355	40.2818	32.2801	1.3915
54.083	-1.250	14.8931	8.4607	1.2391	2.3843	25.4228	47.1356	27.4522	1.2644	26.7559	45.0711	28.2038	1.3616
54.083	-1.083	14.1468	8.5557	1.2250	2.5366	24.2457	49.4272	26.3497	1.2501	26.7705	45.7767	27.5659	1.3779
54.083	-0.917	13.0394	8.6111	1.3025	2.9822	23.7797	47.2334	29.0869	1.2128	26.1322	44.4684	29.5407	1.3558
54.083	-0.750	12.0792	8.5769	1.6411	3.2796	27.0809	32.2429	40.7890	1.1622	30.3866	30.3672	39.4320	1.2574
54.083	-0.583	10.8827	8.9074	1.7193	3.5202	23.5174	21.5574	54.9275	1.1344	27.5711	19.2343	53.2114	1.2323
54.083	-0.417	10.9137	8.4113	1.4905	3.0091	23.3441	26.7020	49.9854	1.1735	26.8727	24.1023	49.0250	1.2676
54.083	-0.250	10.6803	7.5369	1.2152	2.5021	21.6149	38.4445	39.9872	1.2471	24.4015	36.7094	38.8892	1.3596
53.917	-2.583	25.1795	11.8073	9.9105	13.5979	20.7584	44.0372	35.2078	0.8169	23.6069	43.5058	32.9006	1.0635
53.917	-2.417	16.4333	9.8166	2.8884	6.8129	24.2208	39.2378	36.5434	1.0374	26.1811	37.2901	36.5455	1.3047
53.917	-2.250	15.8605	9.7079	3.0266	6.1512	23.3302	41.1638	35.5112	1.0809	24.9271	39.3513	35.7647	1.3230
53.917	-2.083	20.9695	10.8475	8.5118	12.2485	22.8750	39.1504	37.9799	0.9337	23.7875	38.3166	37.9418	1.1858
53.917	-1.917	16.6232	10.1156	3.5641	7.8617	22.3174	41.7619	35.9364	0.9966	23.7232	40.6600	35.7036	1.2646
53.917	-1.750	16.6271	9.9687	2.9167	7.0909	23.2314	41.2840	35.4894	0.9946	25.7240	38.5008	35.7952	1.2716
53.917	-1.583	15.1620	9.7804	1.9014	4.7171	24.5140	40.6378	34.8657	1.1013	28.1127	36.4864	35.5197	1.3284
53.917	-1.417	13.2405	9.0929	1.6043	3.2855	24.1668	41.5527	34.2883	1.1532	25.4320	39.8326	34.8456	1.2890
53.917	-1.250	13.2177	8.5125	1.4122	2.6912	25.6590	40.6515	33.6895	1.2235	26.8659	39.5297	33.6793	1.3251
53.917	-1.083	14.2112	8.7318	1.1800	2.5798	23.6394	47.4508	28.9099	1.2415	23.8372	47.9339	28.2675	1.3773
53.917	-0.917	15.0159	9.1043	1.3503	2.8641	22.7633	53.6035	23.6336	1.2336	22.8013	53.6767	23.5344	1.3575
53.917	-0.750	13.1616	8.6007	1.5324	2.9454	21.1069	51.2245	27.8191	1.2211	22.9288	51.2458	26.1229	1.3273
53.917	-0.583	10.8131	8.3960	1.5397	3.1406	23.3340	30.4669	46.2568	1.1736	27.1916	28.0974	44.7501	1.2681
53.917	-0.417	16.5525	8.9806	3.0947	4.0143	25.2637	39.5853	35.1767	1.1979	28.5661	36.9466	34.5484	1.3443
53.917	-0.250	14.8181	8.2843	2.4435	3.3521	24.1237	42.3159	33.5898	1.2432	27.4385	40.4918	32.1894	1.3898
53.750	-2.750	16.5738	9.6036	2.6416	3.8605	24.3940	38.0014	37.6060	1.1701	30.2959	33.4288	36.2755	1.3635
53.750	-2.583	16.8296	9.5960	5.0110	6.8315	22.5028	43.4187	34.0912	1.1081	27.6711	39.7124	32.6839	1.3149
53.750	-2.417	20.3875	10.5502	7.8276	12.1570	21.4646	43.3540	35.1996	0.9319	22.8044	42.8109	34.4976	1.1816
53.750	-2.250	20.3934	10.7439	7.3656	11.4813	21.3439	42.5198	36.1792	0.9168	21.8816	42.5951	35.7574	1.1685
53.750	-2.083	36.6543	14.2211	19.6393	24.0290	18.0339	45.3928	36.5934	0.5045	19.0469	47.6975	33.3513	0.7379
53.750	-1.917	22.5640	11.6701	8.8586	13.0149	18.5659	45.6282	35.8365	0.8148	18.2878	47.0687	34.7963	1.0543
53.750	-1.750	14.7573	9.8547	1.5244	3.4291	24.0549	40.4983	35.4627	1.1434	25.8346	37.2970	36.9520	1.3167
53.750	-1.583	16.6292	10.5298	1.5614	3.5002	29.4073	31.1365	39.4582	1.1368	33.9742	24.4484	41.5901	1.3072
53.750	-1.417	15.0319	9.5075	1.4047	3.0513	27.3579	34.3652	38.2821	1.1777	30.7941	29.2532	40.0134	1.3249
53.750	-1.250	13.8424	9.0711	1.6743	2.9589	26.2618	39.7888	33.9494	1.1855	26.3938	38.8014	34.8615	1.2490
53.750	-1.083	14.1049	8.0834	1.1415	2.2544	23.4381	48.3391	28.2232	1.2783	23.6738	48.2083	28.1694	1.3691
53.750	-0.917	16.6399	8.5488	2.3862	3.4324	27.6325	29.9149	42.4525	1.2339	27.5812	27.0045	45.4357	1.3245
53.750	-0.750	18.0000	9.2897	1.9024	2.9379	28.7025	28.3027	42.9948	1.1920	28.2635	25.4799	46.3177	1.2892
53.750	-0.583	13.5500	8.7364	1.5720	2.9555	28.6080	31.6984	39.7482	1.1771	28.7993	31.8318	39.6030	1.2560
53.750	-0.417	13.5171	8.7977	1.3603	2.8984	31.0180	32.9740	36.0907	1.1889	33.5888	30.0610	36.5223	1.3132
53.750	-0.250	15.3347	9.3093	1.4662	3.1050	38.8804	23.3492	37.7831	1.1562	40.7812	21.0673	38.3013	1.3071
53.750	-0.083	12.7823	7.6711	1.1452	2.3005	29.5690	30.8351	39.6026	1.2638	31.9695	28.3460	39.8099	1.3933
53.583	-2.750	21.3110	11.6501	5.0496	6.7022	16.2563	59.6219	24.1236	1.0999	19.0986	58.3240	22.6170	1.2885
53.583	-2.583	16.6671	9.4006	3.3331	5.1441	23.3333	43.4939	33.1829	1.1215	27.3799	39.4458	33.2701	1.3262
53.583	-2.417	19.1181	10.0842	5.7340	8.6898	23.3766	41.5513	35.0830	1.0178	25.6817	39.0705	35.3065	1.2581
53.583	-2.250	15.0642	9.3632	2.1179	4.6780	19.5516	49.8007	30.6583	1.1045	20.2366	50.1706	29.6548	1.3247
53.583	-2.083	16.7601	9.8965	3.9586	6.8480	18.9830	50.4506	30.5901	1.0426	19.9786	50.8597	29.2732	1.2568
53.583	-1.917	39.4425	14.4504	23.3620	26.1185	17.0039	48.2143	34.8007	0.5190	18.3092	50.7357	31.0604	0.6964
53.583	-1.750	22.5184	11.4308	10.7038	13.9569	19.0075	46.0947	34.9049	0.8735	18.8109	46.6353	34.5917	1.0721
53.583	-1.583	14.1948	9.2477	1.7540	3.8091	24.7791	38.9217	36.3031	1.1633	27.0583	34.6013	38.3671	1.3067
53.583	-1.417	13.6795	8.7798	1.3035	2.7923	25.0125	38.1758	36.8176	1.2098	27.4869	33.2621	39.2960	1.3333
53.583	-1.250	12.8955	8.6583	1.5432	2.7999	24.8961	38.1499	36.9614	1.2018	25.3892	35.7938	38.8695	1.2753
53.583	-1.083	16.5886	9.0550	2.4828	3.4775	28.4953	42.6393	28.8667	1.2017	29.5507	40.5897	29.9055	1.3113
53.583	-0.917	31.9541	11.8186	10.9203	11.6085	24.6417	43.2919	32.0817	0.9844	23.8287	43.3132	32.9072	1.0893
53.583	-0.750	16.0503	8.6644	1.5634	2.7432	22.8675	23.9600	53.1977	1.2171	21.2941	23.5324	55.1840	1.3165
53.583	-0.583	12.7093	8.6358	1.4813	2.9575	21.3719	52.2203	26.4519	1.1983	20.0353	54.9501	25.0671	1.2844
53.583	-0.417	14.2690	9.1752	1.8776	3.2883	25.6090	45.1347	29.5292	1.2007	27.4697	43.9384	29.0361	1.3013
53.583	-0.250	11.5373	7.8535	1.1427	2.4992	21.4781	50.3237	28.3507	1.2466	23.0006	49.4443	27.8193	1.3803
53.583	-0.083	13.1627	7.6842	1.0904	2.2439	30.0691	31.1662	38.7666	1.2500	32.2087	28.4182	39.4194	1.3906
53.417	-2.917	15.4155	10.5421	1.3977	3.4558	15.6520	61.6793	22.6692	1.1545	19.3557	59.0268	21.6178	1.3625
53.417	-2.750	16.2662	9.6554	2.3707	4.0990	20.5131	48.7245	30.7649	1.1720	26.1015	44.4663	29.4488	1.3673
53.417	-2.583	14.0969	8.7769	1.8815	3.2457	21.1805	47.7683	31.0538	1.2110	25.3870	44.7468	29.8690	1.3869
53.417	-2.417	27.6539	11.2630	8.8031	9.7969	17.7174	55.1424	27.1453	1.0157	18.8484	55.7729	25.3824	1.1590
53.417	-2.250	14.0171	9.0033	1.6455	3.1817	21.3832	48.6150	30.0028	1.2012	24.2077	46.3775	29.4148	1.3897
53.417	-2.083	14.2164	9.2192	1.4898	3.6813	23.3990	43.7498	32.8591	1.1596	27.4619	39.7286	32.8417	1.3805
53.417	-1.917	28.1760	12.3777	12.6840	14.9717	16.7718	49.9254	33.3454	0.7923	18.6742	51.6804	29.8216	0.9694
53.417	-1.750	35.6706	14.0112	17.7810	20.6803	18.0294	48.1523	33.8225	0.6092	19.8482	49.7065	30.4578	0.7836
53.417	-1.583	23.8456	11.9548	8.8000	14.8841	21.1844	40.3590	38.4695	0.7468	22.3566	40.4154	37.2993	1.0412
53.417	-1.417	16.2058	10.2047	1.6288	3.5993	26.4052	34.7999	38.7955	1.1376	29.9412	28.8304	41.3778	1.3090
53.417	-1.250	13.3816	8.8517	1.4699	2.8635	23.9457	39.5133	36.5436	1.2004	25.1010	36.0850	38.8795	1.3036
53.417	-1.083	15.4587	8.6664	2.6811	3.5674	20.8159	48.6552	30.5312	1.1759	20.3286	50.7867	28.8993	1.2524
53.417	-0.917	22.6468	10.1833	5.9114	5.7124	21.9863	48.4398	29.7072	1.1315	21.7716	50.5182	27.7559	1.2525
53.417	-0.750	15.2850	9.0512	1.7997	3.2170	25.7061	37.5882	36.8571	1.1792	27.4288	35.9752	36.6547	1.3427
53.417	-0.583	11.9673	8.1275	1.3493	2.6131	30.3065	36.1778	33.6181	1.2225	34.4106	32.0249	33.6234	1.3196
53.417	-0.417	16.0426	9.1657	2.5053	3.7233	29.2391	39.5026	31.3850	1.1862	34.2668	34.4317	31.3537	1.3245
53.417	-0.250	12.1842	8.9519	1.5175	3.4611	22.8399	40.4502	36.8204	1.1710	27.2998	37.5607	35.2164	1.3067
53.417	-0.083	10.4938	7.6179	1.1890	2.6046	24.3986	29.8899	45.7251	1.2362	33.0782	25.9976	40.9413	1.3323
53.417	0.083	13.7072	8.3008	1.1687	2.4640	32.7034	27.6809	39.6157	1.2244	34.3489	26.3841	39.3325	1.3680
53.250	-4.250	16.3430	9.7882	1.9857	3.7839	23.0914	38.2989	38.6097	1.1001	21.9744	39.5724	38.4806	1.3019
53.250	-2.917	14.2458	9.2463	1.7018	3.2839	18.9101	46.3193	34.7707	1.1882	20.7634	47.6767	31.5601	1.4025
53.250	-2.750	15.2510	9.7073	1.7480	3.6000	20.9942	49.1536	29.8530	1.1698	23.7591	47.7871	28.4546	1.3471
53.250	-2.583	13.6363	8.9213	1.2267	2.9158	19.3750	52.7629	27.8630	1.2007	23.1678	50.3695	26.4635	1.3763
53.250	-2.417	13.8124	9.0393	1.2274	2.8843	23.6511	44.8941	31.4705	1.2086	29.1835	39.7187	31.1090	1.4039
53.250	-2.250	14.0340	8.8914	1.4986	3.0416	16.4444	58.3397	25.2160	1.1935	18.5089	58.6218	22.8694	1.3712
53.250	-2.083	15.6916	9.9049	2.7820	5.2543	18.1465	50.8232	31.0525	1.0896	19.3737	50.9480	29.8094	1.3004
53.250	-1.917	26.6337	13.3849	11.2108	15.7645	20.7936	36.1210	43.1060	0.7905	21.2903	35.9677	42.8231	0.9891
53.250	-1.750	14.0221	11.4210	1.8303	4.5264	22.7021	20.9045	56.3938	1.0207	21.1354	14.7389	64.2064	1.1645
53.250	-1.583	21.8022	13.2705	5.0229	11.2252	18.8348	42.0402	39.1416	0.9038	19.2536	42.7038	38.2145	1.1598
53.250	-1.417	14.6892	9.6761	1.5132	3.3720	22.1827	42.2566	35.5653	1.1509	23.6280	38.3503	38.2593	1.3358
53.250	-1.250	13.2191	9.2771	1.7690	3.2865	24.8622	38.7446	36.3949	1.1463	25.1235	37.3082	37.6250	1.2441
53.250	-1.083	11.6529	8.0500	1.2930	3.2961	11.1268	69.0416	19.8316	1.0858	9.6995	74.3529	15.9479	1.3075
53.250	-0.917	11.8762	7.6869	1.0474	2.3703	28.5444	34.6381	37.1397	1.2291	32.7232	30.7857	36.5759	1.4003
53.250	-0.750	13.7306	8.9208	1.1999	2.7485	26.6614	42.9127	30.6191	1.2234	26.7209	44.4896	28.8579	1.3808
53.250	-0.583	13.9537	9.2607	1.5492	3.2311	27.7384	40.1806	32.3186	1.1728	30.5460	38.6126	30.9335	1.3068
53.250	-0.417	20.6334	10.1198	5.7140	5.8756	29.5567	38.9242	31.5574	1.0749	30.9100	37.7292	31.3950	1.1779
53.250	-0.250	16.3672	9.6660	2.6213	4.4702	30.9025	37.4228	31.7900	1.1532	36.3890	30.4104	33.2830	1.3430
53.250	-0.083	11.5743	8.2139	1.1779	2.6536	23.8885	44.0220	32.2939	1.2392	27.5757	40.0759	32.5392	1.3685
53.250	0.083	11.5572	8.0260	1.1901	2.6882	24.4826	37.9967	37.6619	1.2393	30.6751	34.3436	35.0668	1.3597
53.250	0.250	13.4598	8.5730	1.2516	2.6835	31.9072	28.1273	39.9684	1.2079	34.5462	26.2865	39.2827	1.3574
53.083	-4.250	18.1864	10.6872	5.0522	9.3790	19.5776	43.4596	36.9644	0.9461	17.2666	47.0829	35.6675	1.1767
53.083	-4.083	31.4740	13.5874	13.2096	18.4948	18.1118	41.3476	40.5407	0.6082	15.3398	46.0220	38.6395	0.8556
53.083	-3.917	44.5960	15.1801	22.8441	29.1682	21.1070	33.5246	45.3684	0.4292	18.2511	36.5528	45.1960	0.6800
53.083	-3.750	30.2818	13.6438	13.8354	19.6953	24.1994	29.7256	46.0916	0.6465	21.7328	33.0799	45.2052	0.8943
53.083	-3.583	30.5874	13.0403	12.9521	20.2624	23.5946	29.4786	46.9286	0.6226	20.8368	33.4393	45.7265	0.9032
53.083	-3.417	19.5795	12.0019	4.6753	10.1321	25.9942	29.3697	44.6394	0.8441	23.9439	31.8880	44.1765	1.0666
53.083	-3.250	17.4241	11.3408	2.4353	5.1633	24.3975	33.1665	42.4477	0.9851	22.7364	35.8597	41.4231	1.1646
53.083	-3.083	17.9824	11.0638	3.6943	8.2424	20.2124	43.7184	36.0723	0.9782	20.0378	44.6813	35.3140	1.2495
53.083	-2.917	14.5341	9.1817	1.2924	2.9806	24.4641	41.8169	33.7368	1.1834	28.9810	38.4991	32.5380	1.3616
53.083	-2.750	14.3838	8.8727	1.9363	3.3345	20.8300	49.4475	29.7225	1.1870	25.5287	46.1012	28.3701	1.3791
53.083	-2.583	14.0426	9.1647	1.3937	3.0183	22.7943	47.8872	29.3186	1.1957	27.7914	43.6160	28.5938	1.3979
53.083	-2.417	14.2961	9.0339	1.7174	3.1830	19.4661	54.0039	26.5300	1.2019	21.8155	53.2569	24.9284	1.3795
53.083	-2.250	13.8434	9.0292	1.5054	3.3343	19.9580	48.9314	31.1142	1.1972	22.3998	46.4544	31.2184	1.4012
53.083	-2.083	14.3954	9.5280	1.4853	3.5223	22.7309	43.2626	34.0065	1.1755	25.1708	40.2389	34.6441	1.3722
53.083	-1.917	16.8158	10.9331	2.2828	5.7494	26.9140	32.3135	40.7735	1.0170	30.9106	28.0654	41.2351	1.2653
53.083	-1.750	13.9055	10.0962	1.5512	3.6852	24.0397	26.5453	49.4170	1.0916	25.6366	21.0801	53.5786	1.2527
53.083	-1.583	14.9877	10.4958	1.5734	3.6856	24.4198	32.8057	42.7928	1.0919	26.5680	27.7868	45.8134	1.2665
53.083	-1.417	15.3574	10.1293	1.5431	3.5109	24.8626	38.6388	36.5072	1.1443	27.0455	34.5670	38.5327	1.3341
53.083	-1.250	13.6788	9.3416	1.6402	3.3501	22.8174	44.7639	32.4193	1.1499	23.8956	43.2288	32.9375	1.3018
53.083	-1.083	11.3631	7.4666	1.2103	2.6050	14.6149	61.0661	24.3713	1.2350	14.9568	62.6457	22.4283	1.3757
53.083	-0.917	13.3182	8.4009	1.2023	2.5916	32.7802	27.1960	40.3087	1.2228	36.5870	22.9544	40.5521	1.4071
53.083	-0.750	15.3034	9.3968	1.4430	3.2250	31.7397	37.5003	30.9948	1.1786	32.6608	37.9029	29.6002	1.3267
53.083	-0.583	13.1515	8.5464	1.4550	2.8533	30.4485	35.0768	34.8571	1.2036	36.2361	30.0034	33.9126	1.3150
53.083	-0.417	12.0055	8.2189	1.7584	2.9547	25.1615	45.9167	28.9617	1.1946	25.4981	44.8774	29.6414	1.2523
53.083	-0.250	18.9685	11.4139	2.0787	3.9294	34.9351	25.8919	39.2305	1.1257	35.8398	24.4325	39.9262	1.2704
53.083	-0.083	14.8901	9.3199	1.4146	3.0195	30.3933	32.0183	37.6331	1.1820	29.1860	34.4389	36.5650	1.3184
